matchup,status,home,away,book,player,stat,line,over_price,fetched_at
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Vinícius Júnior,goals,0.5,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Vinícius Júnior,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Vinícius Júnior,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Vinícius Júnior,fouls,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Lucas Paquetá,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Lucas Paquetá,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Lucas Paquetá,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Fabinho,fouls,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Danilo Santos,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Danilo Santos,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Hiroki Ito,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Hiroki Ito,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Daichi Kamada,goals,1.0,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Daichi Kamada,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Daichi Kamada,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keito Nakamura,goals,1.0,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keito Nakamura,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keito Nakamura,shots,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keito Nakamura,fouls,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ritsu Doan,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ayase Ueda,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ayase Ueda,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Takefusa Kubo,assists,1.0,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Takefusa Kubo,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Takefusa Kubo,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Koki Ogawa,assists,1.0,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Koki Ogawa,shots,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yukinari Sugawara,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yukinari Sugawara,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Takehiro Tomiyasu,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alex Sandro,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alex Sandro,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alex Sandro,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alex Sandro,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alex Sandro,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alex Sandro,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alisson Becker,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alisson Becker,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alisson Becker,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alisson Becker,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alisson Becker,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Alisson Becker,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ao Tanaka,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ao Tanaka,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ao Tanaka,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ao Tanaka,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ao Tanaka,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ayumu Seko,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ayumu Seko,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ayumu Seko,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ayumu Seko,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ayumu Seko,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Bremer,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Bremer,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Bremer,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Bremer,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Bremer,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Bremer,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Daizen Maeda,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Daizen Maeda,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Daizen Maeda,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Daizen Maeda,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Daizen Maeda,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Danilo,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Danilo,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Danilo,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Danilo,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Danilo,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Danilo,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ederson,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ederson,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ederson,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ederson,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ederson,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Ederson,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Endrick,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Endrick,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Endrick,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Endrick,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Endrick,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Endrick,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Gabriel Martinelli,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Gabriel Martinelli,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Gabriel Martinelli,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Gabriel Martinelli,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Gabriel Martinelli,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Gabriel Martinelli,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junnosuke Suzuki,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junnosuke Suzuki,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junnosuke Suzuki,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junnosuke Suzuki,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junnosuke Suzuki,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junya Ito,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junya Ito,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junya Ito,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junya Ito,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Junya Ito,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kaishu Sano,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kaishu Sano,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kaishu Sano,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kaishu Sano,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kaishu Sano,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Goto,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Goto,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Goto,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Goto,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Goto,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Osako,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Osako,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Osako,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Osako,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Keisuke Osako,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kento Shiogai,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kento Shiogai,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kento Shiogai,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kento Shiogai,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kento Shiogai,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kou Itakura,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kou Itakura,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kou Itakura,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kou Itakura,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Kou Itakura,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Luiz Henrique,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Luiz Henrique,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Luiz Henrique,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Luiz Henrique,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Luiz Henrique,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Luiz Henrique,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Léo Pereira,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Léo Pereira,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Léo Pereira,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Léo Pereira,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Léo Pereira,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Léo Pereira,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Matheus Cunha,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Matheus Cunha,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Matheus Cunha,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Matheus Cunha,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Matheus Cunha,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Matheus Cunha,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Rayan,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Rayan,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Rayan,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Rayan,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Rayan,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Rayan,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shogo Taniguchi,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shogo Taniguchi,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shogo Taniguchi,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shogo Taniguchi,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shogo Taniguchi,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shuto Machino,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shuto Machino,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shuto Machino,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shuto Machino,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Shuto Machino,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tomoki Hayakawa,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tomoki Hayakawa,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tomoki Hayakawa,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tomoki Hayakawa,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tomoki Hayakawa,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tsuyoshi Watanabe,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tsuyoshi Watanabe,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tsuyoshi Watanabe,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tsuyoshi Watanabe,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Tsuyoshi Watanabe,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Weverton,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Weverton,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Weverton,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Weverton,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Weverton,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Weverton,corners,3,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuito Suzuki,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuito Suzuki,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuito Suzuki,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuito Suzuki,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuito Suzuki,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuto Nagatomo,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuto Nagatomo,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuto Nagatomo,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuto Nagatomo,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Yuto Nagatomo,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Zion Suzuki,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Zion Suzuki,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Zion Suzuki,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Zion Suzuki,passes,20,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Zion Suzuki,corners,2,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Éderson,shots_on_target,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Éderson,shots,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Éderson,fouls,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Éderson,tackles,1,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Éderson,passes,25,-110,2026-06-29T11:20:15.543301+00:00
JPN @ BRA,Scheduled,Japan,Brazil,self-edge,Éderson,corners,3,-110,2026-06-29T11:20:15.543301+00:00
PAR @ GER,Scheduled,Paraguay,Germany,self-edge,Omar Alderete,fouls,2,-110,2026-06-29T11:20:15.543301+00:00
PAR @ GER,Scheduled,Paraguay,Germany,self-edge,Gustavo Gómez,fouls,3,-110,2026-06-29T11:20:15.543301+00:00
