date,matchup,player,team,position,is_starter,stat,stat_name,tc_projection,tc_line,edge,signal,tc_raw,tc_team_adj,tc_opp_adj,tc_home_adj
2026-07-10,Spain@France,France_DEF_4,France,DEF,True,SOT,Shots on Target,0.01,0.0,0.01,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_DEF_4,France,DEF,True,S,Shots,0.06,0.0,0.06,PASS,0.4,0.5,0.35,0.37
2026-07-10,Spain@France,France_DEF_4,France,DEF,True,COR,Corners,0.49,0.4,0.09,PASS,1.5,1.88,1.33,1.39
2026-07-10,Spain@France,France_DEF_4,France,DEF,True,TKL,Tackles,0.81,0.7,0.11,PASS,2.5,3.12,2.21,2.32
2026-07-10,Spain@France,France_DEF_4,France,DEF,True,FC,Fouls Committed,0.28,0.2,0.08,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_DEF_4,France,DEF,True,CRD,Cards,0.08,0.0,0.08,PASS,0.25,0.31,0.22,0.23
2026-07-10,Spain@France,France_DEF_4,France,DEF,True,PAS,Passes,8.37,7.3,1.07,OVER,45.0,56.25,39.84,41.84
2026-07-10,Spain@France,France_DEF_5,France,DEF,False,G,Goals,0.0,0.0,0.0,PASS,0.05,0.06,0.04,0.05
2026-07-10,Spain@France,France_DEF_5,France,DEF,False,A,Assists,0.0,0.0,0.0,PASS,0.08,0.1,0.07,0.07
2026-07-10,Spain@France,France_DEF_5,France,DEF,False,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_DEF_5,France,DEF,False,S,Shots,0.02,0.0,0.02,PASS,0.4,0.5,0.35,0.37
2026-07-10,Spain@France,France_DEF_5,France,DEF,False,COR,Corners,0.15,0.1,0.05,PASS,1.5,1.88,1.33,1.39
2026-07-10,Spain@France,France_DEF_5,France,DEF,False,TKL,Tackles,0.24,0.2,0.04,PASS,2.5,3.12,2.21,2.32
2026-07-10,Spain@France,France_DEF_5,France,DEF,False,FC,Fouls Committed,0.08,0.0,0.08,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_DEF_5,France,DEF,False,CRD,Cards,0.02,0.0,0.02,PASS,0.25,0.31,0.22,0.23
2026-07-10,Spain@France,France_DEF_5,France,DEF,False,PAS,Passes,2.51,2.2,0.31,PASS,45.0,56.25,39.84,41.84
2026-07-10,Spain@France,France_DEF_6,France,DEF,False,G,Goals,0.0,0.0,0.0,PASS,0.05,0.06,0.04,0.05
2026-07-10,Spain@France,France_DEF_6,France,DEF,False,A,Assists,0.0,0.0,0.0,PASS,0.08,0.1,0.07,0.07
2026-07-10,Spain@France,France_DEF_6,France,DEF,False,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_DEF_6,France,DEF,False,S,Shots,0.02,0.0,0.02,PASS,0.4,0.5,0.35,0.37
2026-07-10,Spain@France,France_DEF_6,France,DEF,False,COR,Corners,0.15,0.1,0.05,PASS,1.5,1.88,1.33,1.39
2026-07-10,Spain@France,France_DEF_6,France,DEF,False,TKL,Tackles,0.24,0.2,0.04,PASS,2.5,3.12,2.21,2.32
2026-07-10,Spain@France,France_DEF_6,France,DEF,False,FC,Fouls Committed,0.08,0.0,0.08,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_DEF_6,France,DEF,False,CRD,Cards,0.02,0.0,0.02,PASS,0.25,0.31,0.22,0.23
2026-07-10,Spain@France,France_DEF_6,France,DEF,False,PAS,Passes,2.51,2.2,0.31,PASS,45.0,56.25,39.84,41.84
2026-07-10,Spain@France,France_MID_1,France,MID,True,G,Goals,0.02,0.0,0.02,PASS,0.12,0.15,0.11,0.11
2026-07-10,Spain@France,France_MID_1,France,MID,True,A,Assists,0.05,0.0,0.05,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_MID_1,France,MID,True,SOT,Shots on Target,0.11,0.0,0.11,PASS,0.4,0.5,0.35,0.37
2026-07-10,Spain@France,France_MID_1,France,MID,True,S,Shots,0.39,0.3,0.09,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_MID_1,France,MID,True,COR,Corners,0.28,0.2,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_MID_1,France,MID,True,TKL,Tackles,0.65,0.5,0.15,PASS,2.0,2.5,1.77,1.86
2026-07-10,Spain@France,France_MID_1,France,MID,True,FC,Fouls Committed,0.56,0.4,0.16,PASS,1.5,1.88,1.33,1.39
2026-07-10,Spain@France,France_MID_1,France,MID,True,CRD,Cards,0.11,0.0,0.11,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_MID_1,France,MID,True,PAS,Passes,16.92,14.8,2.12,OVER,52.0,65.0,46.04,48.34
2026-07-10,Spain@France,France_MID_2,France,MID,True,G,Goals,0.02,0.0,0.02,PASS,0.12,0.15,0.11,0.11
2026-07-10,Spain@France,France_MID_2,France,MID,True,A,Assists,0.05,0.0,0.05,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_MID_2,France,MID,True,SOT,Shots on Target,0.11,0.0,0.11,PASS,0.4,0.5,0.35,0.37
2026-07-10,Spain@France,France_MID_2,France,MID,True,S,Shots,0.39,0.3,0.09,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_MID_2,France,MID,True,COR,Corners,0.28,0.2,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_MID_2,France,MID,True,TKL,Tackles,0.65,0.5,0.15,PASS,2.0,2.5,1.77,1.86
2026-07-10,Spain@France,France_MID_2,France,MID,True,FC,Fouls Committed,0.56,0.4,0.16,PASS,1.5,1.88,1.33,1.39
2026-07-10,Spain@France,France_MID_2,France,MID,True,CRD,Cards,0.11,0.0,0.11,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_MID_2,France,MID,True,PAS,Passes,16.92,14.8,2.12,OVER,52.0,65.0,46.04,48.34
2026-07-10,Spain@France,France_MID_3,France,MID,True,G,Goals,0.02,0.0,0.02,PASS,0.12,0.15,0.11,0.11
2026-07-10,Spain@France,France_MID_3,France,MID,True,A,Assists,0.05,0.0,0.05,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_MID_3,France,MID,True,SOT,Shots on Target,0.11,0.0,0.11,PASS,0.4,0.5,0.35,0.37
2026-07-10,Spain@France,France_MID_3,France,MID,True,S,Shots,0.39,0.3,0.09,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_MID_3,France,MID,True,COR,Corners,0.28,0.2,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_MID_3,France,MID,True,TKL,Tackles,0.65,0.5,0.15,PASS,2.0,2.5,1.77,1.86
2026-07-10,Spain@France,France_MID_3,France,MID,True,FC,Fouls Committed,0.56,0.4,0.16,PASS,1.5,1.88,1.33,1.39
2026-07-10,Spain@France,France_MID_3,France,MID,True,CRD,Cards,0.11,0.0,0.11,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_MID_3,France,MID,True,PAS,Passes,16.92,14.8,2.12,OVER,52.0,65.0,46.04,48.34
2026-07-10,Spain@France,France_MID_4,France,MID,True,G,Goals,0.02,0.0,0.02,PASS,0.12,0.15,0.11,0.11
2026-07-10,Spain@France,France_MID_4,France,MID,True,A,Assists,0.05,0.0,0.05,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_MID_4,France,MID,True,SOT,Shots on Target,0.11,0.0,0.11,PASS,0.4,0.5,0.35,0.37
2026-07-10,Spain@France,France_MID_4,France,MID,True,S,Shots,0.39,0.3,0.09,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_MID_4,France,MID,True,COR,Corners,0.28,0.2,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_MID_4,France,MID,True,TKL,Tackles,0.65,0.5,0.15,PASS,2.0,2.5,1.77,1.86
2026-07-10,Spain@France,France_MID_4,France,MID,True,FC,Fouls Committed,0.56,0.4,0.16,PASS,1.5,1.88,1.33,1.39
2026-07-10,Spain@France,France_MID_4,France,MID,True,CRD,Cards,0.11,0.0,0.11,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_MID_4,France,MID,True,PAS,Passes,16.92,14.8,2.12,OVER,52.0,65.0,46.04,48.34
2026-07-10,Spain@France,France_MID_5,France,MID,False,G,Goals,0.01,0.0,0.01,PASS,0.12,0.15,0.11,0.11
2026-07-10,Spain@France,France_MID_5,France,MID,False,A,Assists,0.01,0.0,0.01,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_MID_5,France,MID,False,SOT,Shots on Target,0.03,0.0,0.03,PASS,0.4,0.5,0.35,0.37
2026-07-10,Spain@France,France_MID_5,France,MID,False,S,Shots,0.12,0.1,0.02,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_MID_5,France,MID,False,COR,Corners,0.08,0.0,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_MID_5,France,MID,False,TKL,Tackles,0.2,0.1,0.1,PASS,2.0,2.5,1.77,1.86
2026-07-10,Spain@France,France_MID_5,France,MID,False,FC,Fouls Committed,0.17,0.1,0.07,PASS,1.5,1.88,1.33,1.39
2026-07-10,Spain@France,France_MID_5,France,MID,False,CRD,Cards,0.03,0.0,0.03,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_MID_5,France,MID,False,PAS,Passes,5.08,4.4,0.68,PASS,52.0,65.0,46.04,48.34
2026-07-10,Spain@France,France_MID_6,France,MID,False,G,Goals,0.01,0.0,0.01,PASS,0.12,0.15,0.11,0.11
2026-07-10,Spain@France,France_MID_6,France,MID,False,A,Assists,0.01,0.0,0.01,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_MID_6,France,MID,False,SOT,Shots on Target,0.03,0.0,0.03,PASS,0.4,0.5,0.35,0.37
2026-07-10,Spain@France,France_MID_6,France,MID,False,S,Shots,0.12,0.1,0.02,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_MID_6,France,MID,False,COR,Corners,0.08,0.0,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_MID_6,France,MID,False,TKL,Tackles,0.2,0.1,0.1,PASS,2.0,2.5,1.77,1.86
2026-07-10,Spain@France,France_MID_6,France,MID,False,FC,Fouls Committed,0.17,0.1,0.07,PASS,1.5,1.88,1.33,1.39
2026-07-10,Spain@France,France_MID_6,France,MID,False,CRD,Cards,0.03,0.0,0.03,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_MID_6,France,MID,False,PAS,Passes,5.08,4.4,0.68,PASS,52.0,65.0,46.04,48.34
2026-07-10,Spain@France,France_FWD_1,France,FWD,True,G,Goals,0.23,0.0,0.23,PASS,0.35,0.44,0.31,0.33
2026-07-10,Spain@France,France_FWD_1,France,FWD,True,A,Assists,0.09,0.0,0.09,PASS,0.18,0.22,0.16,0.17
2026-07-10,Spain@France,France_FWD_1,France,FWD,True,SOT,Shots on Target,0.67,0.5,0.17,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_FWD_1,France,FWD,True,S,Shots,1.16,1.0,0.16,PASS,2.5,3.12,2.21,2.32
2026-07-10,Spain@France,France_FWD_1,France,FWD,True,COR,Corners,0.03,0.0,0.03,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_FWD_1,France,FWD,True,TKL,Tackles,0.15,0.1,0.05,PASS,0.8,1.0,0.71,0.74
2026-07-10,Spain@France,France_FWD_1,France,FWD,True,FC,Fouls Committed,0.28,0.2,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_FWD_1,France,FWD,True,CRD,Cards,0.03,0.0,0.03,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_FWD_1,France,FWD,True,PAS,Passes,3.9,3.4,0.5,PASS,28.0,35.0,24.79,26.03
2026-07-10,Spain@France,France_FWD_2,France,FWD,True,G,Goals,0.23,0.0,0.23,PASS,0.35,0.44,0.31,0.33
2026-07-10,Spain@France,France_FWD_2,France,FWD,True,A,Assists,0.09,0.0,0.09,PASS,0.18,0.22,0.16,0.17
2026-07-10,Spain@France,France_FWD_2,France,FWD,True,SOT,Shots on Target,0.67,0.5,0.17,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_FWD_2,France,FWD,True,S,Shots,1.16,1.0,0.16,PASS,2.5,3.12,2.21,2.32
2026-07-10,Spain@France,France_FWD_2,France,FWD,True,COR,Corners,0.03,0.0,0.03,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_FWD_2,France,FWD,True,TKL,Tackles,0.15,0.1,0.05,PASS,0.8,1.0,0.71,0.74
2026-07-10,Spain@France,France_FWD_2,France,FWD,True,FC,Fouls Committed,0.28,0.2,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_FWD_2,France,FWD,True,CRD,Cards,0.03,0.0,0.03,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_FWD_2,France,FWD,True,PAS,Passes,3.9,3.4,0.5,PASS,28.0,35.0,24.79,26.03
2026-07-10,Spain@France,France_FWD_3,France,FWD,False,G,Goals,0.07,0.0,0.07,PASS,0.35,0.44,0.31,0.33
2026-07-10,Spain@France,France_FWD_3,France,FWD,False,A,Assists,0.03,0.0,0.03,PASS,0.18,0.22,0.16,0.17
2026-07-10,Spain@France,France_FWD_3,France,FWD,False,SOT,Shots on Target,0.2,0.1,0.1,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_FWD_3,France,FWD,False,S,Shots,0.35,0.3,0.05,PASS,2.5,3.12,2.21,2.32
2026-07-10,Spain@France,France_FWD_3,France,FWD,False,COR,Corners,0.01,0.0,0.01,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_FWD_3,France,FWD,False,TKL,Tackles,0.04,0.0,0.04,PASS,0.8,1.0,0.71,0.74
2026-07-10,Spain@France,France_FWD_3,France,FWD,False,FC,Fouls Committed,0.08,0.0,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_FWD_3,France,FWD,False,CRD,Cards,0.01,0.0,0.01,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_FWD_3,France,FWD,False,PAS,Passes,1.17,1.0,0.17,PASS,28.0,35.0,24.79,26.03
2026-07-10,Spain@France,France_FWD_4,France,FWD,False,G,Goals,0.07,0.0,0.07,PASS,0.35,0.44,0.31,0.33
2026-07-10,Spain@France,France_FWD_4,France,FWD,False,A,Assists,0.03,0.0,0.03,PASS,0.18,0.22,0.16,0.17
2026-07-10,Spain@France,France_FWD_4,France,FWD,False,SOT,Shots on Target,0.2,0.1,0.1,PASS,1.2,1.5,1.06,1.12
2026-07-10,Spain@France,France_FWD_4,France,FWD,False,S,Shots,0.35,0.3,0.05,PASS,2.5,3.12,2.21,2.32
2026-07-10,Spain@France,France_FWD_4,France,FWD,False,COR,Corners,0.01,0.0,0.01,PASS,0.3,0.38,0.27,0.28
2026-07-10,Spain@France,France_FWD_4,France,FWD,False,TKL,Tackles,0.04,0.0,0.04,PASS,0.8,1.0,0.71,0.74
2026-07-10,Spain@France,France_FWD_4,France,FWD,False,FC,Fouls Committed,0.08,0.0,0.08,PASS,1.0,1.25,0.89,0.93
2026-07-10,Spain@France,France_FWD_4,France,FWD,False,CRD,Cards,0.01,0.0,0.01,PASS,0.15,0.19,0.13,0.14
2026-07-10,Spain@France,France_FWD_4,France,FWD,False,PAS,Passes,1.17,1.0,0.17,PASS,28.0,35.0,24.79,26.03
2026-07-10,Spain@France,Spain_GK_1,Spain,GK,True,G,Goals,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_1,Spain,GK,True,A,Assists,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_1,Spain,GK,True,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_1,Spain,GK,True,S,Shots,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_1,Spain,GK,True,COR,Corners,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_1,Spain,GK,True,TKL,Tackles,0.04,0.0,0.04,PASS,0.5,0.6,0.42,0.4
2026-07-10,Spain@France,Spain_GK_1,Spain,GK,True,FC,Fouls Committed,0.0,0.0,0.0,PASS,0.1,0.12,0.08,0.08
2026-07-10,Spain@France,Spain_GK_1,Spain,GK,True,CRD,Cards,0.0,0.0,0.0,PASS,0.05,0.06,0.04,0.04
2026-07-10,Spain@France,Spain_GK_1,Spain,GK,True,PAS,Passes,6.7,5.8,0.9,PASS,28.0,33.6,23.52,22.34
2026-07-10,Spain@France,Spain_GK_2,Spain,GK,False,G,Goals,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_2,Spain,GK,False,A,Assists,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_2,Spain,GK,False,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_2,Spain,GK,False,S,Shots,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_2,Spain,GK,False,COR,Corners,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-10,Spain@France,Spain_GK_2,Spain,GK,False,TKL,Tackles,0.01,0.0,0.01,PASS,0.5,0.6,0.42,0.4
2026-07-10,Spain@France,Spain_GK_2,Spain,GK,False,FC,Fouls Committed,0.0,0.0,0.0,PASS,0.1,0.12,0.08,0.08
2026-07-10,Spain@France,Spain_GK_2,Spain,GK,False,CRD,Cards,0.0,0.0,0.0,PASS,0.05,0.06,0.04,0.04
2026-07-10,Spain@France,Spain_GK_2,Spain,GK,False,PAS,Passes,2.01,1.7,0.31,PASS,28.0,33.6,23.52,22.34
2026-07-10,Spain@France,Spain_DEF_1,Spain,DEF,True,G,Goals,0.0,0.0,0.0,PASS,0.05,0.06,0.04,0.04
2026-07-10,Spain@France,Spain_DEF_1,Spain,DEF,True,A,Assists,0.01,0.0,0.01,PASS,0.08,0.1,0.07,0.06
2026-07-10,Spain@France,Spain_DEF_1,Spain,DEF,True,SOT,Shots on Target,0.01,0.0,0.01,PASS,0.15,0.18,0.13,0.12
2026-07-10,Spain@France,Spain_DEF_1,Spain,DEF,True,S,Shots,0.05,0.0,0.05,PASS,0.4,0.48,0.34,0.32
2026-07-10,Spain@France,Spain_DEF_1,Spain,DEF,True,COR,Corners,0.42,0.3,0.12,PASS,1.5,1.8,1.26,1.2
2026-07-10,Spain@France,Spain_DEF_1,Spain,DEF,True,TKL,Tackles,0.7,0.6,0.1,PASS,2.5,3.0,2.1,1.99
2026-07-10,Spain@France,Spain_DEF_1,Spain,DEF,True,FC,Fouls Committed,0.24,0.2,0.04,PASS,1.2,1.44,1.01,0.96
2026-07-10,Spain@France,Spain_DEF_1,Spain,DEF,True,CRD,Cards,0.07,0.0,0.07,PASS,0.25,0.3,0.21,0.2
2026-07-10,Spain@France,Spain_DEF_1,Spain,DEF,True,PAS,Passes,7.18,6.3,0.88,PASS,45.0,54.0,37.8,35.91
2026-07-10,Spain@France,Spain_DEF_2,Spain,DEF,True,G,Goals,0.0,0.0,0.0,PASS,0.05,0.06,0.04,0.04
2026-07-10,Spain@France,Spain_DEF_2,Spain,DEF,True,A,Assists,0.01,0.0,0.01,PASS,0.08,0.1,0.07,0.06
2026-07-10,Spain@France,Spain_DEF_2,Spain,DEF,True,SOT,Shots on Target,0.01,0.0,0.01,PASS,0.15,0.18,0.13,0.12
2026-07-10,Spain@France,Spain_DEF_2,Spain,DEF,True,S,Shots,0.05,0.0,0.05,PASS,0.4,0.48,0.34,0.32
2026-07-10,Spain@France,Spain_DEF_2,Spain,DEF,True,COR,Corners,0.42,0.3,0.12,PASS,1.5,1.8,1.26,1.2
2026-07-10,Spain@France,Spain_DEF_2,Spain,DEF,True,TKL,Tackles,0.7,0.6,0.1,PASS,2.5,3.0,2.1,1.99
2026-07-10,Spain@France,Spain_DEF_2,Spain,DEF,True,FC,Fouls Committed,0.24,0.2,0.04,PASS,1.2,1.44,1.01,0.96
2026-07-10,Spain@France,Spain_DEF_2,Spain,DEF,True,CRD,Cards,0.07,0.0,0.07,PASS,0.25,0.3,0.21,0.2
2026-07-10,Spain@France,Spain_DEF_2,Spain,DEF,True,PAS,Passes,7.18,6.3,0.88,PASS,45.0,54.0,37.8,35.91
2026-07-10,Spain@France,Spain_DEF_3,Spain,DEF,True,G,Goals,0.0,0.0,0.0,PASS,0.05,0.06,0.04,0.04
2026-07-10,Spain@France,Spain_DEF_3,Spain,DEF,True,A,Assists,0.01,0.0,0.01,PASS,0.08,0.1,0.07,0.06
2026-07-10,Spain@France,Spain_DEF_3,Spain,DEF,True,SOT,Shots on Target,0.01,0.0,0.01,PASS,0.15,0.18,0.13,0.12
