date,matchup,player,team,position,is_starter,stat,stat_name,tc_projection,tc_line,edge,signal,tc_raw,tc_team_adj,tc_opp_adj,tc_home_adj
2026-07-04,Colombia@Switzerland,Switzerland_DEF_2,Switzerland,DEF,True,PAS,Passes,7.59,6.6,0.99,PASS,45.0,45.9,36.12,37.93
2026-07-04,Colombia@Switzerland,Switzerland_DEF_3,Switzerland,DEF,True,G,Goals,0.0,0.0,0.0,PASS,0.05,0.05,0.04,0.04
2026-07-04,Colombia@Switzerland,Switzerland_DEF_3,Switzerland,DEF,True,A,Assists,0.01,0.0,0.01,PASS,0.08,0.08,0.06,0.07
2026-07-04,Colombia@Switzerland,Switzerland_DEF_3,Switzerland,DEF,True,SOT,Shots on Target,0.01,0.0,0.01,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_DEF_3,Switzerland,DEF,True,S,Shots,0.05,0.0,0.05,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_DEF_3,Switzerland,DEF,True,COR,Corners,0.44,0.3,0.14,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_DEF_3,Switzerland,DEF,True,TKL,Tackles,0.74,0.6,0.14,PASS,2.5,2.55,2.01,2.11
2026-07-04,Colombia@Switzerland,Switzerland_DEF_3,Switzerland,DEF,True,FC,Fouls Committed,0.25,0.2,0.05,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_DEF_3,Switzerland,DEF,True,CRD,Cards,0.07,0.0,0.07,PASS,0.25,0.26,0.2,0.21
2026-07-04,Colombia@Switzerland,Switzerland_DEF_3,Switzerland,DEF,True,PAS,Passes,7.59,6.6,0.99,PASS,45.0,45.9,36.12,37.93
2026-07-04,Colombia@Switzerland,Switzerland_DEF_4,Switzerland,DEF,True,G,Goals,0.0,0.0,0.0,PASS,0.05,0.05,0.04,0.04
2026-07-04,Colombia@Switzerland,Switzerland_DEF_4,Switzerland,DEF,True,A,Assists,0.01,0.0,0.01,PASS,0.08,0.08,0.06,0.07
2026-07-04,Colombia@Switzerland,Switzerland_DEF_4,Switzerland,DEF,True,SOT,Shots on Target,0.01,0.0,0.01,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_DEF_4,Switzerland,DEF,True,S,Shots,0.05,0.0,0.05,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_DEF_4,Switzerland,DEF,True,COR,Corners,0.44,0.3,0.14,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_DEF_4,Switzerland,DEF,True,TKL,Tackles,0.74,0.6,0.14,PASS,2.5,2.55,2.01,2.11
2026-07-04,Colombia@Switzerland,Switzerland_DEF_4,Switzerland,DEF,True,FC,Fouls Committed,0.25,0.2,0.05,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_DEF_4,Switzerland,DEF,True,CRD,Cards,0.07,0.0,0.07,PASS,0.25,0.26,0.2,0.21
2026-07-04,Colombia@Switzerland,Switzerland_DEF_4,Switzerland,DEF,True,PAS,Passes,7.59,6.6,0.99,PASS,45.0,45.9,36.12,37.93
2026-07-04,Colombia@Switzerland,Switzerland_DEF_5,Switzerland,DEF,False,G,Goals,0.0,0.0,0.0,PASS,0.05,0.05,0.04,0.04
2026-07-04,Colombia@Switzerland,Switzerland_DEF_5,Switzerland,DEF,False,A,Assists,0.0,0.0,0.0,PASS,0.08,0.08,0.06,0.07
2026-07-04,Colombia@Switzerland,Switzerland_DEF_5,Switzerland,DEF,False,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_DEF_5,Switzerland,DEF,False,S,Shots,0.02,0.0,0.02,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_DEF_5,Switzerland,DEF,False,COR,Corners,0.13,0.1,0.03,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_DEF_5,Switzerland,DEF,False,TKL,Tackles,0.22,0.1,0.12,PASS,2.5,2.55,2.01,2.11
2026-07-04,Colombia@Switzerland,Switzerland_DEF_5,Switzerland,DEF,False,FC,Fouls Committed,0.08,0.0,0.08,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_DEF_5,Switzerland,DEF,False,CRD,Cards,0.02,0.0,0.02,PASS,0.25,0.26,0.2,0.21
2026-07-04,Colombia@Switzerland,Switzerland_DEF_5,Switzerland,DEF,False,PAS,Passes,2.28,2.0,0.28,PASS,45.0,45.9,36.12,37.93
2026-07-04,Colombia@Switzerland,Switzerland_DEF_6,Switzerland,DEF,False,G,Goals,0.0,0.0,0.0,PASS,0.05,0.05,0.04,0.04
2026-07-04,Colombia@Switzerland,Switzerland_DEF_6,Switzerland,DEF,False,A,Assists,0.0,0.0,0.0,PASS,0.08,0.08,0.06,0.07
2026-07-04,Colombia@Switzerland,Switzerland_DEF_6,Switzerland,DEF,False,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_DEF_6,Switzerland,DEF,False,S,Shots,0.02,0.0,0.02,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_DEF_6,Switzerland,DEF,False,COR,Corners,0.13,0.1,0.03,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_DEF_6,Switzerland,DEF,False,TKL,Tackles,0.22,0.1,0.12,PASS,2.5,2.55,2.01,2.11
2026-07-04,Colombia@Switzerland,Switzerland_DEF_6,Switzerland,DEF,False,FC,Fouls Committed,0.08,0.0,0.08,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_DEF_6,Switzerland,DEF,False,CRD,Cards,0.02,0.0,0.02,PASS,0.25,0.26,0.2,0.21
2026-07-04,Colombia@Switzerland,Switzerland_DEF_6,Switzerland,DEF,False,PAS,Passes,2.28,2.0,0.28,PASS,45.0,45.9,36.12,37.93
2026-07-04,Colombia@Switzerland,Switzerland_MID_1,Switzerland,MID,True,G,Goals,0.02,0.0,0.02,PASS,0.12,0.12,0.1,0.1
2026-07-04,Colombia@Switzerland,Switzerland_MID_1,Switzerland,MID,True,A,Assists,0.04,0.0,0.04,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_MID_1,Switzerland,MID,True,SOT,Shots on Target,0.1,0.0,0.1,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_MID_1,Switzerland,MID,True,S,Shots,0.35,0.3,0.05,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_MID_1,Switzerland,MID,True,COR,Corners,0.25,0.2,0.05,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_MID_1,Switzerland,MID,True,TKL,Tackles,0.59,0.5,0.09,PASS,2.0,2.04,1.61,1.69
2026-07-04,Colombia@Switzerland,Switzerland_MID_1,Switzerland,MID,True,FC,Fouls Committed,0.51,0.4,0.11,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_MID_1,Switzerland,MID,True,CRD,Cards,0.1,0.0,0.1,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_MID_1,Switzerland,MID,True,PAS,Passes,15.34,13.5,1.84,OVER,52.0,53.04,41.74,43.83
2026-07-04,Colombia@Switzerland,Switzerland_MID_2,Switzerland,MID,True,G,Goals,0.02,0.0,0.02,PASS,0.12,0.12,0.1,0.1
2026-07-04,Colombia@Switzerland,Switzerland_MID_2,Switzerland,MID,True,A,Assists,0.04,0.0,0.04,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_MID_2,Switzerland,MID,True,SOT,Shots on Target,0.1,0.0,0.1,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_MID_2,Switzerland,MID,True,S,Shots,0.35,0.3,0.05,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_MID_2,Switzerland,MID,True,COR,Corners,0.25,0.2,0.05,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_MID_2,Switzerland,MID,True,TKL,Tackles,0.59,0.5,0.09,PASS,2.0,2.04,1.61,1.69
2026-07-04,Colombia@Switzerland,Switzerland_MID_2,Switzerland,MID,True,FC,Fouls Committed,0.51,0.4,0.11,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_MID_2,Switzerland,MID,True,CRD,Cards,0.1,0.0,0.1,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_MID_2,Switzerland,MID,True,PAS,Passes,15.34,13.5,1.84,OVER,52.0,53.04,41.74,43.83
2026-07-04,Colombia@Switzerland,Switzerland_MID_3,Switzerland,MID,True,G,Goals,0.02,0.0,0.02,PASS,0.12,0.12,0.1,0.1
2026-07-04,Colombia@Switzerland,Switzerland_MID_3,Switzerland,MID,True,A,Assists,0.04,0.0,0.04,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_MID_3,Switzerland,MID,True,SOT,Shots on Target,0.1,0.0,0.1,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_MID_3,Switzerland,MID,True,S,Shots,0.35,0.3,0.05,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_MID_3,Switzerland,MID,True,COR,Corners,0.25,0.2,0.05,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_MID_3,Switzerland,MID,True,TKL,Tackles,0.59,0.5,0.09,PASS,2.0,2.04,1.61,1.69
2026-07-04,Colombia@Switzerland,Switzerland_MID_3,Switzerland,MID,True,FC,Fouls Committed,0.51,0.4,0.11,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_MID_3,Switzerland,MID,True,CRD,Cards,0.1,0.0,0.1,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_MID_3,Switzerland,MID,True,PAS,Passes,15.34,13.5,1.84,OVER,52.0,53.04,41.74,43.83
2026-07-04,Colombia@Switzerland,Switzerland_MID_4,Switzerland,MID,True,G,Goals,0.02,0.0,0.02,PASS,0.12,0.12,0.1,0.1
2026-07-04,Colombia@Switzerland,Switzerland_MID_4,Switzerland,MID,True,A,Assists,0.04,0.0,0.04,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_MID_4,Switzerland,MID,True,SOT,Shots on Target,0.1,0.0,0.1,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_MID_4,Switzerland,MID,True,S,Shots,0.35,0.3,0.05,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_MID_4,Switzerland,MID,True,COR,Corners,0.25,0.2,0.05,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_MID_4,Switzerland,MID,True,TKL,Tackles,0.59,0.5,0.09,PASS,2.0,2.04,1.61,1.69
2026-07-04,Colombia@Switzerland,Switzerland_MID_4,Switzerland,MID,True,FC,Fouls Committed,0.51,0.4,0.11,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_MID_4,Switzerland,MID,True,CRD,Cards,0.1,0.0,0.1,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_MID_4,Switzerland,MID,True,PAS,Passes,15.34,13.5,1.84,OVER,52.0,53.04,41.74,43.83
2026-07-04,Colombia@Switzerland,Switzerland_MID_5,Switzerland,MID,False,G,Goals,0.01,0.0,0.01,PASS,0.12,0.12,0.1,0.1
2026-07-04,Colombia@Switzerland,Switzerland_MID_5,Switzerland,MID,False,A,Assists,0.01,0.0,0.01,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_MID_5,Switzerland,MID,False,SOT,Shots on Target,0.03,0.0,0.03,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_MID_5,Switzerland,MID,False,S,Shots,0.11,0.0,0.11,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_MID_5,Switzerland,MID,False,COR,Corners,0.08,0.0,0.08,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_MID_5,Switzerland,MID,False,TKL,Tackles,0.18,0.1,0.08,PASS,2.0,2.04,1.61,1.69
2026-07-04,Colombia@Switzerland,Switzerland_MID_5,Switzerland,MID,False,FC,Fouls Committed,0.15,0.1,0.05,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_MID_5,Switzerland,MID,False,CRD,Cards,0.03,0.0,0.03,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_MID_5,Switzerland,MID,False,PAS,Passes,4.6,4.0,0.6,PASS,52.0,53.04,41.74,43.83
2026-07-04,Colombia@Switzerland,Switzerland_MID_6,Switzerland,MID,False,G,Goals,0.01,0.0,0.01,PASS,0.12,0.12,0.1,0.1
2026-07-04,Colombia@Switzerland,Switzerland_MID_6,Switzerland,MID,False,A,Assists,0.01,0.0,0.01,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_MID_6,Switzerland,MID,False,SOT,Shots on Target,0.03,0.0,0.03,PASS,0.4,0.41,0.32,0.34
2026-07-04,Colombia@Switzerland,Switzerland_MID_6,Switzerland,MID,False,S,Shots,0.11,0.0,0.11,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_MID_6,Switzerland,MID,False,COR,Corners,0.08,0.0,0.08,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_MID_6,Switzerland,MID,False,TKL,Tackles,0.18,0.1,0.08,PASS,2.0,2.04,1.61,1.69
2026-07-04,Colombia@Switzerland,Switzerland_MID_6,Switzerland,MID,False,FC,Fouls Committed,0.15,0.1,0.05,PASS,1.5,1.53,1.2,1.26
2026-07-04,Colombia@Switzerland,Switzerland_MID_6,Switzerland,MID,False,CRD,Cards,0.03,0.0,0.03,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_MID_6,Switzerland,MID,False,PAS,Passes,4.6,4.0,0.6,PASS,52.0,53.04,41.74,43.83
2026-07-04,Colombia@Switzerland,Switzerland_FWD_1,Switzerland,FWD,True,G,Goals,0.21,0.0,0.21,PASS,0.35,0.36,0.28,0.3
2026-07-04,Colombia@Switzerland,Switzerland_FWD_1,Switzerland,FWD,True,A,Assists,0.08,0.0,0.08,PASS,0.18,0.18,0.14,0.15
2026-07-04,Colombia@Switzerland,Switzerland_FWD_1,Switzerland,FWD,True,SOT,Shots on Target,0.61,0.5,0.11,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_FWD_1,Switzerland,FWD,True,S,Shots,1.05,0.9,0.15,PASS,2.5,2.55,2.01,2.11
2026-07-04,Colombia@Switzerland,Switzerland_FWD_1,Switzerland,FWD,True,COR,Corners,0.03,0.0,0.03,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_FWD_1,Switzerland,FWD,True,TKL,Tackles,0.13,0.1,0.03,PASS,0.8,0.82,0.64,0.67
2026-07-04,Colombia@Switzerland,Switzerland_FWD_1,Switzerland,FWD,True,FC,Fouls Committed,0.25,0.2,0.05,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_FWD_1,Switzerland,FWD,True,CRD,Cards,0.03,0.0,0.03,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_FWD_1,Switzerland,FWD,True,PAS,Passes,3.54,3.1,0.44,PASS,28.0,28.56,22.48,23.6
2026-07-04,Colombia@Switzerland,Switzerland_FWD_2,Switzerland,FWD,True,G,Goals,0.21,0.0,0.21,PASS,0.35,0.36,0.28,0.3
2026-07-04,Colombia@Switzerland,Switzerland_FWD_2,Switzerland,FWD,True,A,Assists,0.08,0.0,0.08,PASS,0.18,0.18,0.14,0.15
2026-07-04,Colombia@Switzerland,Switzerland_FWD_2,Switzerland,FWD,True,SOT,Shots on Target,0.61,0.5,0.11,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_FWD_2,Switzerland,FWD,True,S,Shots,1.05,0.9,0.15,PASS,2.5,2.55,2.01,2.11
2026-07-04,Colombia@Switzerland,Switzerland_FWD_2,Switzerland,FWD,True,COR,Corners,0.03,0.0,0.03,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_FWD_2,Switzerland,FWD,True,TKL,Tackles,0.13,0.1,0.03,PASS,0.8,0.82,0.64,0.67
2026-07-04,Colombia@Switzerland,Switzerland_FWD_2,Switzerland,FWD,True,FC,Fouls Committed,0.25,0.2,0.05,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_FWD_2,Switzerland,FWD,True,CRD,Cards,0.03,0.0,0.03,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_FWD_2,Switzerland,FWD,True,PAS,Passes,3.54,3.1,0.44,PASS,28.0,28.56,22.48,23.6
2026-07-04,Colombia@Switzerland,Switzerland_FWD_3,Switzerland,FWD,False,G,Goals,0.06,0.0,0.06,PASS,0.35,0.36,0.28,0.3
2026-07-04,Colombia@Switzerland,Switzerland_FWD_3,Switzerland,FWD,False,A,Assists,0.03,0.0,0.03,PASS,0.18,0.18,0.14,0.15
2026-07-04,Colombia@Switzerland,Switzerland_FWD_3,Switzerland,FWD,False,SOT,Shots on Target,0.18,0.1,0.08,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_FWD_3,Switzerland,FWD,False,S,Shots,0.32,0.2,0.12,PASS,2.5,2.55,2.01,2.11
2026-07-04,Colombia@Switzerland,Switzerland_FWD_3,Switzerland,FWD,False,COR,Corners,0.01,0.0,0.01,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_FWD_3,Switzerland,FWD,False,TKL,Tackles,0.04,0.0,0.04,PASS,0.8,0.82,0.64,0.67
2026-07-04,Colombia@Switzerland,Switzerland_FWD_3,Switzerland,FWD,False,FC,Fouls Committed,0.08,0.0,0.08,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_FWD_3,Switzerland,FWD,False,CRD,Cards,0.01,0.0,0.01,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_FWD_3,Switzerland,FWD,False,PAS,Passes,1.06,0.9,0.16,PASS,28.0,28.56,22.48,23.6
2026-07-04,Colombia@Switzerland,Switzerland_FWD_4,Switzerland,FWD,False,G,Goals,0.06,0.0,0.06,PASS,0.35,0.36,0.28,0.3
2026-07-04,Colombia@Switzerland,Switzerland_FWD_4,Switzerland,FWD,False,A,Assists,0.03,0.0,0.03,PASS,0.18,0.18,0.14,0.15
2026-07-04,Colombia@Switzerland,Switzerland_FWD_4,Switzerland,FWD,False,SOT,Shots on Target,0.18,0.1,0.08,PASS,1.2,1.22,0.96,1.01
2026-07-04,Colombia@Switzerland,Switzerland_FWD_4,Switzerland,FWD,False,S,Shots,0.32,0.2,0.12,PASS,2.5,2.55,2.01,2.11
2026-07-04,Colombia@Switzerland,Switzerland_FWD_4,Switzerland,FWD,False,COR,Corners,0.01,0.0,0.01,PASS,0.3,0.31,0.24,0.25
2026-07-04,Colombia@Switzerland,Switzerland_FWD_4,Switzerland,FWD,False,TKL,Tackles,0.04,0.0,0.04,PASS,0.8,0.82,0.64,0.67
2026-07-04,Colombia@Switzerland,Switzerland_FWD_4,Switzerland,FWD,False,FC,Fouls Committed,0.08,0.0,0.08,PASS,1.0,1.02,0.8,0.84
2026-07-04,Colombia@Switzerland,Switzerland_FWD_4,Switzerland,FWD,False,CRD,Cards,0.01,0.0,0.01,PASS,0.15,0.15,0.12,0.13
2026-07-04,Colombia@Switzerland,Switzerland_FWD_4,Switzerland,FWD,False,PAS,Passes,1.06,0.9,0.16,PASS,28.0,28.56,22.48,23.6
2026-07-04,Colombia@Switzerland,Colombia_GK_1,Colombia,GK,True,G,Goals,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-04,Colombia@Switzerland,Colombia_GK_1,Colombia,GK,True,A,Assists,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-04,Colombia@Switzerland,Colombia_GK_1,Colombia,GK,True,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-04,Colombia@Switzerland,Colombia_GK_1,Colombia,GK,True,S,Shots,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-04,Colombia@Switzerland,Colombia_GK_1,Colombia,GK,True,COR,Corners,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-04,Colombia@Switzerland,Colombia_GK_1,Colombia,GK,True,TKL,Tackles,0.04,0.0,0.04,PASS,0.5,0.54,0.45,0.43
2026-07-04,Colombia@Switzerland,Colombia_GK_1,Colombia,GK,True,FC,Fouls Committed,0.0,0.0,0.0,PASS,0.1,0.11,0.09,0.09
2026-07-04,Colombia@Switzerland,Colombia_GK_1,Colombia,GK,True,CRD,Cards,0.0,0.0,0.0,PASS,0.05,0.05,0.04,0.04
2026-07-04,Colombia@Switzerland,Colombia_GK_1,Colombia,GK,True,PAS,Passes,7.18,6.3,0.88,PASS,28.0,30.24,25.2,23.94
