date,matchup,player,team,position,is_starter,stat,stat_name,tc_projection,tc_line,edge,signal,tc_raw,tc_team_adj,tc_opp_adj,tc_home_adj
2026-07-09,Switzerland@Argentina,Argentina_DEF_6,Argentina,DEF,False,A,Assists,0.0,0.0,0.0,PASS,0.08,0.1,0.08,0.09
2026-07-09,Switzerland@Argentina,Argentina_DEF_6,Argentina,DEF,False,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_DEF_6,Argentina,DEF,False,S,Shots,0.02,0.0,0.02,PASS,0.4,0.5,0.41,0.43
2026-07-09,Switzerland@Argentina,Argentina_DEF_6,Argentina,DEF,False,COR,Corners,0.17,0.1,0.07,PASS,1.5,1.86,1.55,1.63
2026-07-09,Switzerland@Argentina,Argentina_DEF_6,Argentina,DEF,False,TKL,Tackles,0.28,0.2,0.08,PASS,2.5,3.1,2.58,2.71
2026-07-09,Switzerland@Argentina,Argentina_DEF_6,Argentina,DEF,False,FC,Fouls Committed,0.1,0.0,0.1,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_DEF_6,Argentina,DEF,False,CRD,Cards,0.03,0.0,0.03,PASS,0.25,0.31,0.26,0.27
2026-07-09,Switzerland@Argentina,Argentina_DEF_6,Argentina,DEF,False,PAS,Passes,2.93,2.5,0.43,PASS,45.0,55.8,46.5,48.82
2026-07-09,Switzerland@Argentina,Argentina_MID_1,Argentina,MID,True,G,Goals,0.03,0.0,0.03,PASS,0.12,0.15,0.12,0.13
2026-07-09,Switzerland@Argentina,Argentina_MID_1,Argentina,MID,True,A,Assists,0.06,0.0,0.06,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_MID_1,Argentina,MID,True,SOT,Shots on Target,0.13,0.1,0.03,PASS,0.4,0.5,0.41,0.43
2026-07-09,Switzerland@Argentina,Argentina_MID_1,Argentina,MID,True,S,Shots,0.46,0.4,0.06,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_MID_1,Argentina,MID,True,COR,Corners,0.33,0.2,0.13,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_MID_1,Argentina,MID,True,TKL,Tackles,0.76,0.6,0.16,PASS,2.0,2.48,2.07,2.17
2026-07-09,Switzerland@Argentina,Argentina_MID_1,Argentina,MID,True,FC,Fouls Committed,0.65,0.5,0.15,PASS,1.5,1.86,1.55,1.63
2026-07-09,Switzerland@Argentina,Argentina_MID_1,Argentina,MID,True,CRD,Cards,0.13,0.0,0.13,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_MID_1,Argentina,MID,True,PAS,Passes,19.75,17.3,2.45,OVER,52.0,64.48,53.73,56.42
2026-07-09,Switzerland@Argentina,Argentina_MID_2,Argentina,MID,True,G,Goals,0.03,0.0,0.03,PASS,0.12,0.15,0.12,0.13
2026-07-09,Switzerland@Argentina,Argentina_MID_2,Argentina,MID,True,A,Assists,0.06,0.0,0.06,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_MID_2,Argentina,MID,True,SOT,Shots on Target,0.13,0.1,0.03,PASS,0.4,0.5,0.41,0.43
2026-07-09,Switzerland@Argentina,Argentina_MID_2,Argentina,MID,True,S,Shots,0.46,0.4,0.06,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_MID_2,Argentina,MID,True,COR,Corners,0.33,0.2,0.13,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_MID_2,Argentina,MID,True,TKL,Tackles,0.76,0.6,0.16,PASS,2.0,2.48,2.07,2.17
2026-07-09,Switzerland@Argentina,Argentina_MID_2,Argentina,MID,True,FC,Fouls Committed,0.65,0.5,0.15,PASS,1.5,1.86,1.55,1.63
2026-07-09,Switzerland@Argentina,Argentina_MID_2,Argentina,MID,True,CRD,Cards,0.13,0.0,0.13,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_MID_2,Argentina,MID,True,PAS,Passes,19.75,17.3,2.45,OVER,52.0,64.48,53.73,56.42
2026-07-09,Switzerland@Argentina,Argentina_MID_3,Argentina,MID,True,G,Goals,0.03,0.0,0.03,PASS,0.12,0.15,0.12,0.13
2026-07-09,Switzerland@Argentina,Argentina_MID_3,Argentina,MID,True,A,Assists,0.06,0.0,0.06,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_MID_3,Argentina,MID,True,SOT,Shots on Target,0.13,0.1,0.03,PASS,0.4,0.5,0.41,0.43
2026-07-09,Switzerland@Argentina,Argentina_MID_3,Argentina,MID,True,S,Shots,0.46,0.4,0.06,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_MID_3,Argentina,MID,True,COR,Corners,0.33,0.2,0.13,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_MID_3,Argentina,MID,True,TKL,Tackles,0.76,0.6,0.16,PASS,2.0,2.48,2.07,2.17
2026-07-09,Switzerland@Argentina,Argentina_MID_3,Argentina,MID,True,FC,Fouls Committed,0.65,0.5,0.15,PASS,1.5,1.86,1.55,1.63
2026-07-09,Switzerland@Argentina,Argentina_MID_3,Argentina,MID,True,CRD,Cards,0.13,0.0,0.13,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_MID_3,Argentina,MID,True,PAS,Passes,19.75,17.3,2.45,OVER,52.0,64.48,53.73,56.42
2026-07-09,Switzerland@Argentina,Argentina_MID_4,Argentina,MID,True,G,Goals,0.03,0.0,0.03,PASS,0.12,0.15,0.12,0.13
2026-07-09,Switzerland@Argentina,Argentina_MID_4,Argentina,MID,True,A,Assists,0.06,0.0,0.06,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_MID_4,Argentina,MID,True,SOT,Shots on Target,0.13,0.1,0.03,PASS,0.4,0.5,0.41,0.43
2026-07-09,Switzerland@Argentina,Argentina_MID_4,Argentina,MID,True,S,Shots,0.46,0.4,0.06,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_MID_4,Argentina,MID,True,COR,Corners,0.33,0.2,0.13,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_MID_4,Argentina,MID,True,TKL,Tackles,0.76,0.6,0.16,PASS,2.0,2.48,2.07,2.17
2026-07-09,Switzerland@Argentina,Argentina_MID_4,Argentina,MID,True,FC,Fouls Committed,0.65,0.5,0.15,PASS,1.5,1.86,1.55,1.63
2026-07-09,Switzerland@Argentina,Argentina_MID_4,Argentina,MID,True,CRD,Cards,0.13,0.0,0.13,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_MID_4,Argentina,MID,True,PAS,Passes,19.75,17.3,2.45,OVER,52.0,64.48,53.73,56.42
2026-07-09,Switzerland@Argentina,Argentina_MID_5,Argentina,MID,False,G,Goals,0.01,0.0,0.01,PASS,0.12,0.15,0.12,0.13
2026-07-09,Switzerland@Argentina,Argentina_MID_5,Argentina,MID,False,A,Assists,0.02,0.0,0.02,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_MID_5,Argentina,MID,False,SOT,Shots on Target,0.04,0.0,0.04,PASS,0.4,0.5,0.41,0.43
2026-07-09,Switzerland@Argentina,Argentina_MID_5,Argentina,MID,False,S,Shots,0.14,0.1,0.04,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_MID_5,Argentina,MID,False,COR,Corners,0.1,0.0,0.1,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_MID_5,Argentina,MID,False,TKL,Tackles,0.23,0.2,0.03,PASS,2.0,2.48,2.07,2.17
2026-07-09,Switzerland@Argentina,Argentina_MID_5,Argentina,MID,False,FC,Fouls Committed,0.2,0.1,0.1,PASS,1.5,1.86,1.55,1.63
2026-07-09,Switzerland@Argentina,Argentina_MID_5,Argentina,MID,False,CRD,Cards,0.04,0.0,0.04,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_MID_5,Argentina,MID,False,PAS,Passes,5.92,5.2,0.72,PASS,52.0,64.48,53.73,56.42
2026-07-09,Switzerland@Argentina,Argentina_MID_6,Argentina,MID,False,G,Goals,0.01,0.0,0.01,PASS,0.12,0.15,0.12,0.13
2026-07-09,Switzerland@Argentina,Argentina_MID_6,Argentina,MID,False,A,Assists,0.02,0.0,0.02,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_MID_6,Argentina,MID,False,SOT,Shots on Target,0.04,0.0,0.04,PASS,0.4,0.5,0.41,0.43
2026-07-09,Switzerland@Argentina,Argentina_MID_6,Argentina,MID,False,S,Shots,0.14,0.1,0.04,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_MID_6,Argentina,MID,False,COR,Corners,0.1,0.0,0.1,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_MID_6,Argentina,MID,False,TKL,Tackles,0.23,0.2,0.03,PASS,2.0,2.48,2.07,2.17
2026-07-09,Switzerland@Argentina,Argentina_MID_6,Argentina,MID,False,FC,Fouls Committed,0.2,0.1,0.1,PASS,1.5,1.86,1.55,1.63
2026-07-09,Switzerland@Argentina,Argentina_MID_6,Argentina,MID,False,CRD,Cards,0.04,0.0,0.04,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_MID_6,Argentina,MID,False,PAS,Passes,5.92,5.2,0.72,PASS,52.0,64.48,53.73,56.42
2026-07-09,Switzerland@Argentina,Argentina_FWD_1,Argentina,FWD,True,G,Goals,0.27,0.5,-0.23,PASS,0.35,0.43,0.36,0.38
2026-07-09,Switzerland@Argentina,Argentina_FWD_1,Argentina,FWD,True,A,Assists,0.11,0.0,0.11,PASS,0.18,0.22,0.19,0.2
2026-07-09,Switzerland@Argentina,Argentina_FWD_1,Argentina,FWD,True,SOT,Shots on Target,0.78,0.6,0.18,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_FWD_1,Argentina,FWD,True,S,Shots,1.36,1.1,0.26,PASS,2.5,3.1,2.58,2.71
2026-07-09,Switzerland@Argentina,Argentina_FWD_1,Argentina,FWD,True,COR,Corners,0.03,0.0,0.03,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_FWD_1,Argentina,FWD,True,TKL,Tackles,0.17,0.1,0.07,PASS,0.8,0.99,0.83,0.87
2026-07-09,Switzerland@Argentina,Argentina_FWD_1,Argentina,FWD,True,FC,Fouls Committed,0.33,0.2,0.13,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_FWD_1,Argentina,FWD,True,CRD,Cards,0.03,0.0,0.03,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_FWD_1,Argentina,FWD,True,PAS,Passes,4.56,4.0,0.56,PASS,28.0,34.72,28.93,30.38
2026-07-09,Switzerland@Argentina,Argentina_FWD_2,Argentina,FWD,True,G,Goals,0.27,0.5,-0.23,PASS,0.35,0.43,0.36,0.38
2026-07-09,Switzerland@Argentina,Argentina_FWD_2,Argentina,FWD,True,A,Assists,0.11,0.0,0.11,PASS,0.18,0.22,0.19,0.2
2026-07-09,Switzerland@Argentina,Argentina_FWD_2,Argentina,FWD,True,SOT,Shots on Target,0.78,0.6,0.18,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_FWD_2,Argentina,FWD,True,S,Shots,1.36,1.1,0.26,PASS,2.5,3.1,2.58,2.71
2026-07-09,Switzerland@Argentina,Argentina_FWD_2,Argentina,FWD,True,COR,Corners,0.03,0.0,0.03,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_FWD_2,Argentina,FWD,True,TKL,Tackles,0.17,0.1,0.07,PASS,0.8,0.99,0.83,0.87
2026-07-09,Switzerland@Argentina,Argentina_FWD_2,Argentina,FWD,True,FC,Fouls Committed,0.33,0.2,0.13,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_FWD_2,Argentina,FWD,True,CRD,Cards,0.03,0.0,0.03,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_FWD_2,Argentina,FWD,True,PAS,Passes,4.56,4.0,0.56,PASS,28.0,34.72,28.93,30.38
2026-07-09,Switzerland@Argentina,Argentina_FWD_3,Argentina,FWD,False,G,Goals,0.08,0.0,0.08,PASS,0.35,0.43,0.36,0.38
2026-07-09,Switzerland@Argentina,Argentina_FWD_3,Argentina,FWD,False,A,Assists,0.03,0.0,0.03,PASS,0.18,0.22,0.19,0.2
2026-07-09,Switzerland@Argentina,Argentina_FWD_3,Argentina,FWD,False,SOT,Shots on Target,0.23,0.2,0.03,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_FWD_3,Argentina,FWD,False,S,Shots,0.41,0.3,0.11,PASS,2.5,3.1,2.58,2.71
2026-07-09,Switzerland@Argentina,Argentina_FWD_3,Argentina,FWD,False,COR,Corners,0.01,0.0,0.01,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_FWD_3,Argentina,FWD,False,TKL,Tackles,0.05,0.0,0.05,PASS,0.8,0.99,0.83,0.87
2026-07-09,Switzerland@Argentina,Argentina_FWD_3,Argentina,FWD,False,FC,Fouls Committed,0.1,0.0,0.1,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_FWD_3,Argentina,FWD,False,CRD,Cards,0.01,0.0,0.01,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_FWD_3,Argentina,FWD,False,PAS,Passes,1.37,1.2,0.17,PASS,28.0,34.72,28.93,30.38
2026-07-09,Switzerland@Argentina,Argentina_FWD_4,Argentina,FWD,False,G,Goals,0.08,0.0,0.08,PASS,0.35,0.43,0.36,0.38
2026-07-09,Switzerland@Argentina,Argentina_FWD_4,Argentina,FWD,False,A,Assists,0.03,0.0,0.03,PASS,0.18,0.22,0.19,0.2
2026-07-09,Switzerland@Argentina,Argentina_FWD_4,Argentina,FWD,False,SOT,Shots on Target,0.23,0.2,0.03,PASS,1.2,1.49,1.24,1.3
2026-07-09,Switzerland@Argentina,Argentina_FWD_4,Argentina,FWD,False,S,Shots,0.41,0.3,0.11,PASS,2.5,3.1,2.58,2.71
2026-07-09,Switzerland@Argentina,Argentina_FWD_4,Argentina,FWD,False,COR,Corners,0.01,0.0,0.01,PASS,0.3,0.37,0.31,0.33
2026-07-09,Switzerland@Argentina,Argentina_FWD_4,Argentina,FWD,False,TKL,Tackles,0.05,0.0,0.05,PASS,0.8,0.99,0.83,0.87
2026-07-09,Switzerland@Argentina,Argentina_FWD_4,Argentina,FWD,False,FC,Fouls Committed,0.1,0.0,0.1,PASS,1.0,1.24,1.03,1.08
2026-07-09,Switzerland@Argentina,Argentina_FWD_4,Argentina,FWD,False,CRD,Cards,0.01,0.0,0.01,PASS,0.15,0.19,0.15,0.16
2026-07-09,Switzerland@Argentina,Argentina_FWD_4,Argentina,FWD,False,PAS,Passes,1.37,1.2,0.17,PASS,28.0,34.72,28.93,30.38
2026-07-09,Switzerland@Argentina,Switzerland_GK_1,Switzerland,GK,True,G,Goals,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-09,Switzerland@Argentina,Switzerland_GK_1,Switzerland,GK,True,A,Assists,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-09,Switzerland@Argentina,Switzerland_GK_1,Switzerland,GK,True,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-09,Switzerland@Argentina,Switzerland_GK_1,Switzerland,GK,True,S,Shots,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-09,Switzerland@Argentina,Switzerland_GK_1,Switzerland,GK,True,COR,Corners,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-09,Switzerland@Argentina,Switzerland_GK_1,Switzerland,GK,True,TKL,Tackles,0.03,0.0,0.03,PASS,0.5,0.51,0.36,0.34
2026-07-09,Switzerland@Argentina,Switzerland_GK_1,Switzerland,GK,True,FC,Fouls Committed,0.0,0.0,0.0,PASS,0.1,0.1,0.07,0.07
2026-07-09,Switzerland@Argentina,Switzerland_GK_1,Switzerland,GK,True,CRD,Cards,0.0,0.0,0.0,PASS,0.05,0.05,0.04,0.03
2026-07-09,Switzerland@Argentina,Switzerland_GK_1,Switzerland,GK,True,PAS,Passes,5.7,5.0,0.7,PASS,28.0,28.56,19.99,18.99
2026-07-09,Switzerland@Argentina,Switzerland_GK_2,Switzerland,GK,False,G,Goals,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-09,Switzerland@Argentina,Switzerland_GK_2,Switzerland,GK,False,A,Assists,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
2026-07-09,Switzerland@Argentina,Switzerland_GK_2,Switzerland,GK,False,SOT,Shots on Target,0.0,0.0,0.0,PASS,0.0,0.0,0.0,0.0
