matchup,status,home,away,book,player,stat,line,over_price,fetched_at
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Abdulla Abdullaev,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Abdulla Abdullaev,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Abdulla Abdullaev,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Abduvohid Nematov,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Abduvohid Nematov,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Abduvohid Nematov,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Abduvohid Nematov,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Abduvohid Nematov,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Akmal Mozgovoy,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Akmal Mozgovoy,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Akmal Mozgovoy,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Akmal Mozgovoy,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Akmal Mozgovoy,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Avazbek Ulmasaliyev,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Avazbek Ulmasaliyev,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Avazbek Ulmasaliyev,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Avazbek Ulmasaliyev,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Avazbek Ulmasaliyev,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizbek Amonov,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizbek Amonov,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizbek Amonov,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizbek Amonov,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizbek Amonov,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizjon Ganiev,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizjon Ganiev,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizjon Ganiev,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizjon Ganiev,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Azizjon Ganiev,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Behruzjon Karimov,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Behruzjon Karimov,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Behruzjon Karimov,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Behruzjon Karimov,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Behruzjon Karimov,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bernardo Silva,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bernardo Silva,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bernardo Silva,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bernardo Silva,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bernardo Silva,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bernardo Silva,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bernardo Silva,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Botirali Ergashev,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Botirali Ergashev,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Botirali Ergashev,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Botirali Ergashev,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Botirali Ergashev,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bruno Fernandes,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bruno Fernandes,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bruno Fernandes,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bruno Fernandes,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bruno Fernandes,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bruno Fernandes,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Bruno Fernandes,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Cristiano Ronaldo,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Cristiano Ronaldo,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Cristiano Ronaldo,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Cristiano Ronaldo,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Cristiano Ronaldo,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Cristiano Ronaldo,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Cristiano Ronaldo,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Costa,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Costa,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Costa,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Costa,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Costa,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Costa,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Costa,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Dalot,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Dalot,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Dalot,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Dalot,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Dalot,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Dalot,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Diogo Dalot,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Dostonbek Khamdamov,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Dostonbek Khamdamov,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Dostonbek Khamdamov,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Dostonbek Khamdamov,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Dostonbek Khamdamov,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Eldor Shomurodov,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Eldor Shomurodov,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Eldor Shomurodov,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Eldor Shomurodov,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Eldor Shomurodov,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Farrukh Sayfiev,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Farrukh Sayfiev,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Farrukh Sayfiev,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Farrukh Sayfiev,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Farrukh Sayfiev,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Conceição,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Conceição,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Conceição,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Conceição,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Conceição,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Conceição,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Conceição,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Trincão,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Trincão,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Trincão,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Trincão,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Trincão,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Trincão,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Francisco Trincão,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Guedes,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Guedes,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Guedes,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Guedes,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Guedes,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Guedes,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Guedes,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Inácio,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Inácio,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Inácio,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Inácio,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Inácio,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Inácio,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Inácio,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Ramos,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Ramos,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Ramos,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Ramos,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Ramos,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Ramos,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Gonçalo Ramos,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Igor Sergeev,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Igor Sergeev,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Igor Sergeev,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Igor Sergeev,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Igor Sergeev,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jakhongir Urozov,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jakhongir Urozov,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jakhongir Urozov,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jakhongir Urozov,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jakhongir Urozov,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jaloliddin Masharipov,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jaloliddin Masharipov,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jaloliddin Masharipov,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jaloliddin Masharipov,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jaloliddin Masharipov,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jamshid Iskanderov,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jamshid Iskanderov,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jamshid Iskanderov,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jamshid Iskanderov,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Jamshid Iskanderov,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,José Sá,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,José Sá,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,José Sá,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,José Sá,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,José Sá,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,José Sá,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,José Sá,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Cancelo,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Cancelo,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Cancelo,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Cancelo,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Cancelo,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Cancelo,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Cancelo,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Félix,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Félix,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Félix,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Félix,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Félix,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Félix,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Félix,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Neves,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Neves,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Neves,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Neves,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Neves,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Neves,passes,35,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,João Neves,corners,4,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Khojiakbar Alijonov,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Khojiakbar Alijonov,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Khojiakbar Alijonov,tackles,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Khojiakbar Alijonov,passes,15,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Khojiakbar Alijonov,corners,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Matheus Nunes,shots_on_target,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Matheus Nunes,shots,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Matheus Nunes,fouls,1,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Matheus Nunes,tackles,2,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Matheus Nunes,cards,0.5,-110,2026-06-23T23:55:13.168768+00:00
UZB @ POR,Full Time,Uzbekistan,Portugal,self-edge,Matheus Nunes,passes,35,-110,2026-06-23T23:55:13.168768+00:00
