name,team,sport,stat,matchup,projection,line,edge,direction,reason
Bryce Harper,TB,mlb,H,,0.97,0.97,0.0,UNDER,Targeting Bryce Harper UNDER 1.0 H. Model projects 1.0 (0.00 edge). Recent trends and opponent weakness support this play.
Bryce Harper,TB,mlb,HR,,0.12,0.12,0.0,UNDER,Bryce Harper shows UNDER value at 0.1 HR. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Bryce Harper,TB,mlb,RBI,,0.55,0.55,0.0,UNDER,Bryce Harper shows UNDER value at 0.6 RBI. TC projection: 0.6 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Bryce Harper,TB,mlb,R,,0.64,0.64,0.0,UNDER,Bryce Harper shows UNDER value at 0.6 R. TC projection: 0.6 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Bryce Harper,TB,mlb,SB,,0.13,0.13,0.0,UNDER,Bryce Harper shows UNDER value at 0.1 SB. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Bryce Harper,TB,mlb,TB,,1.94,1.94,0.0,UNDER,"Marginal +EV opportunity: Bryce Harper is projected for 1.9 TB vs a line of 1.9, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Bryce Harper,TB,mlb,BB,,0.38,0.38,0.0,UNDER,Targeting Bryce Harper UNDER 0.4 BB. Model projects 0.4 (0.00 edge). Recent trends and opponent weakness support this play.
Bryce Harper,TB,mlb,K,,0.9,0.9,0.0,UNDER,Bryce Harper shows UNDER value at 0.9 K. TC projection: 0.9 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Bryce Harper,TB,mlb,AVG,,0.256,0.256,0.0,UNDER,Targeting Bryce Harper UNDER 0.3 AVG. Model projects 0.3 (0.00 edge). Recent trends and opponent weakness support this play.
Juan Soto,TB,mlb,H,,1.04,1.04,0.0,UNDER,Juan Soto shows UNDER value at 1.0 H. TC projection: 1.0 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,TB,mlb,HR,,0.14,0.14,0.0,UNDER,Targeting Juan Soto UNDER 0.1 HR. Model projects 0.1 (0.00 edge). Recent trends and opponent weakness support this play.
Juan Soto,TB,mlb,RBI,,0.58,0.58,0.0,UNDER,"Marginal +EV opportunity: Juan Soto is projected for 0.6 RBI vs a line of 0.6, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Juan Soto,TB,mlb,R,,0.65,0.65,0.0,UNDER,Targeting Juan Soto UNDER 0.7 R. Model projects 0.7 (0.00 edge). Recent trends and opponent weakness support this play.
Juan Soto,TB,mlb,SB,,0.12,0.12,0.0,UNDER,"Marginal +EV opportunity: Juan Soto is projected for 0.1 SB vs a line of 0.1, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Juan Soto,TB,mlb,TB,,1.73,1.73,0.0,UNDER,"Marginal +EV opportunity: Juan Soto is projected for 1.7 TB vs a line of 1.7, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Juan Soto,TB,mlb,BB,,0.44,0.44,0.0,UNDER,"Marginal +EV opportunity: Juan Soto is projected for 0.4 BB vs a line of 0.4, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Juan Soto,TB,mlb,K,,0.8,0.8,0.0,UNDER,Juan Soto shows UNDER value at 0.8 K. TC projection: 0.8 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,TB,mlb,AVG,,0.274,0.274,0.0,UNDER,Juan Soto shows UNDER value at 0.3 AVG. TC projection: 0.3 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,BOS,mlb,H,,1.03,1.03,0.0,UNDER,Targeting Yordan Alvarez UNDER 1.0 H. Model projects 1.0 (0.00 edge). Recent trends and opponent weakness support this play.
Yordan Alvarez,BOS,mlb,HR,,0.12,0.12,0.0,UNDER,Yordan Alvarez shows UNDER value at 0.1 HR. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,BOS,mlb,RBI,,0.55,0.55,0.0,UNDER,Yordan Alvarez shows UNDER value at 0.6 RBI. TC projection: 0.6 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,BOS,mlb,R,,0.55,0.55,0.0,UNDER,Yordan Alvarez shows UNDER value at 0.6 R. TC projection: 0.6 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,BOS,mlb,SB,,0.14,0.14,0.0,UNDER,Yordan Alvarez shows UNDER value at 0.1 SB. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,BOS,mlb,TB,,1.96,1.96,0.0,UNDER,"Marginal +EV opportunity: Yordan Alvarez is projected for 2.0 TB vs a line of 2.0, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,BOS,mlb,BB,,0.46,0.46,0.0,UNDER,Targeting Yordan Alvarez UNDER 0.5 BB. Model projects 0.5 (0.00 edge). Recent trends and opponent weakness support this play.
Yordan Alvarez,BOS,mlb,K,,0.8,0.8,0.0,UNDER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.8 K vs a line of 0.8, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,BOS,mlb,AVG,,0.287,0.287,0.0,UNDER,Yordan Alvarez shows UNDER value at 0.3 AVG. TC projection: 0.3 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Vladimir Guerrero,BOS,mlb,H,,0.91,0.91,0.0,UNDER,Vladimir Guerrero shows UNDER value at 0.9 H. TC projection: 0.9 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Vladimir Guerrero,BOS,mlb,HR,,0.13,0.13,0.0,UNDER,Vladimir Guerrero shows UNDER value at 0.1 HR. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Vladimir Guerrero,BOS,mlb,RBI,,0.6,0.6,0.0,UNDER,Vladimir Guerrero shows UNDER value at 0.6 RBI. TC projection: 0.6 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Vladimir Guerrero,BOS,mlb,R,,0.51,0.51,0.0,UNDER,Vladimir Guerrero shows UNDER value at 0.5 R. TC projection: 0.5 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Vladimir Guerrero,BOS,mlb,SB,,0.11,0.11,0.0,UNDER,"Marginal +EV opportunity: Vladimir Guerrero is projected for 0.1 SB vs a line of 0.1, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Vladimir Guerrero,BOS,mlb,TB,,1.63,1.63,0.0,UNDER,"Marginal +EV opportunity: Vladimir Guerrero is projected for 1.6 TB vs a line of 1.6, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Vladimir Guerrero,BOS,mlb,BB,,0.4,0.4,0.0,UNDER,"Marginal +EV opportunity: Vladimir Guerrero is projected for 0.4 BB vs a line of 0.4, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Vladimir Guerrero,BOS,mlb,K,,0.8,0.8,0.0,UNDER,"Marginal +EV opportunity: Vladimir Guerrero is projected for 0.8 K vs a line of 0.8, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Vladimir Guerrero,BOS,mlb,AVG,,0.202,0.202,0.0,UNDER,Vladimir Guerrero shows UNDER value at 0.2 AVG. TC projection: 0.2 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,H,,1.03,1.03,0.0,UNDER,Shohei Ohtani shows UNDER value at 1.0 H. TC projection: 1.0 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,HR,,0.13,0.13,0.0,UNDER,Shohei Ohtani shows UNDER value at 0.1 HR. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,RBI,,0.59,0.59,0.0,UNDER,Targeting Shohei Ohtani UNDER 0.6 RBI. Model projects 0.6 (0.00 edge). Recent trends and opponent weakness support this play.
Shohei Ohtani,LAD,mlb,R,,0.62,0.62,0.0,UNDER,Shohei Ohtani shows UNDER value at 0.6 R. TC projection: 0.6 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,SB,,0.14,0.14,0.0,UNDER,Shohei Ohtani shows UNDER value at 0.1 SB. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,TB,,1.79,1.79,0.0,UNDER,Shohei Ohtani shows UNDER value at 1.8 TB. TC projection: 1.8 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,BB,,0.37,0.37,0.0,UNDER,Shohei Ohtani shows UNDER value at 0.4 BB. TC projection: 0.4 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,K,,0.7,0.7,0.0,UNDER,"Marginal +EV opportunity: Shohei Ohtani is projected for 0.7 K vs a line of 0.7, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Shohei Ohtani,LAD,mlb,AVG,,0.272,0.272,0.0,UNDER,Targeting Shohei Ohtani UNDER 0.3 AVG. Model projects 0.3 (0.00 edge). Recent trends and opponent weakness support this play.
Mookie Betts,LAD,mlb,H,,1.18,1.18,0.0,UNDER,Mookie Betts shows UNDER value at 1.2 H. TC projection: 1.2 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,HR,,0.1,0.1,0.0,UNDER,Targeting Mookie Betts UNDER 0.1 HR. Model projects 0.1 (0.00 edge). Recent trends and opponent weakness support this play.
Mookie Betts,LAD,mlb,RBI,,0.44,0.44,0.0,UNDER,Mookie Betts shows UNDER value at 0.4 RBI. TC projection: 0.4 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,R,,0.49,0.49,0.0,UNDER,"Marginal +EV opportunity: Mookie Betts is projected for 0.5 R vs a line of 0.5, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,SB,,0.13,0.13,0.0,UNDER,"Marginal +EV opportunity: Mookie Betts is projected for 0.1 SB vs a line of 0.1, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Mookie Betts,LAD,mlb,TB,,1.74,1.74,0.0,UNDER,Targeting Mookie Betts UNDER 1.7 TB. Model projects 1.7 (0.00 edge). Recent trends and opponent weakness support this play.
Mookie Betts,LAD,mlb,BB,,0.36,0.36,0.0,UNDER,Mookie Betts shows UNDER value at 0.4 BB. TC projection: 0.4 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,K,,0.9,0.9,0.0,UNDER,Mookie Betts shows UNDER value at 0.9 K. TC projection: 0.9 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Mookie Betts,LAD,mlb,AVG,,0.295,0.295,0.0,UNDER,Mookie Betts shows UNDER value at 0.3 AVG. TC projection: 0.3 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,NYY,mlb,H,,0.84,0.84,0.0,UNDER,"Marginal +EV opportunity: Mike Trout is projected for 0.8 H vs a line of 0.8, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Mike Trout,NYY,mlb,HR,,0.11,0.11,0.0,UNDER,Mike Trout shows UNDER value at 0.1 HR. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,NYY,mlb,RBI,,0.57,0.57,0.0,UNDER,"Marginal +EV opportunity: Mike Trout is projected for 0.6 RBI vs a line of 0.6, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Mike Trout,NYY,mlb,R,,0.59,0.59,0.0,UNDER,Mike Trout shows UNDER value at 0.6 R. TC projection: 0.6 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,NYY,mlb,SB,,0.11,0.11,0.0,UNDER,"Marginal +EV opportunity: Mike Trout is projected for 0.1 SB vs a line of 0.1, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Mike Trout,NYY,mlb,TB,,1.85,1.85,0.0,UNDER,Mike Trout shows UNDER value at 1.9 TB. TC projection: 1.9 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,NYY,mlb,BB,,0.42,0.42,0.0,UNDER,"Marginal +EV opportunity: Mike Trout is projected for 0.4 BB vs a line of 0.4, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Mike Trout,NYY,mlb,K,,0.9,0.9,0.0,UNDER,Mike Trout shows UNDER value at 0.9 K. TC projection: 0.9 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,NYY,mlb,AVG,,0.219,0.219,0.0,UNDER,"Marginal +EV opportunity: Mike Trout is projected for 0.2 AVG vs a line of 0.2, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Ronald Acuna,PIT,mlb,H,,1.12,1.12,0.0,UNDER,Ronald Acuna shows UNDER value at 1.1 H. TC projection: 1.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,PIT,mlb,HR,,0.13,0.13,0.0,UNDER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.1 HR vs a line of 0.1, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Ronald Acuna,PIT,mlb,RBI,,0.54,0.54,0.0,UNDER,Ronald Acuna shows UNDER value at 0.5 RBI. TC projection: 0.5 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,PIT,mlb,R,,0.65,0.65,0.0,UNDER,Targeting Ronald Acuna UNDER 0.7 R. Model projects 0.7 (0.00 edge). Recent trends and opponent weakness support this play.
Ronald Acuna,PIT,mlb,SB,,0.12,0.12,0.0,UNDER,Ronald Acuna shows UNDER value at 0.1 SB. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,PIT,mlb,TB,,1.85,1.85,0.0,UNDER,Ronald Acuna shows UNDER value at 1.9 TB. TC projection: 1.9 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,PIT,mlb,BB,,0.42,0.42,0.0,UNDER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.4 BB vs a line of 0.4, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Ronald Acuna,PIT,mlb,K,,0.8,0.8,0.0,UNDER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.8 K vs a line of 0.8, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Ronald Acuna,PIT,mlb,AVG,,0.257,0.257,0.0,UNDER,Ronald Acuna shows UNDER value at 0.3 AVG. TC projection: 0.3 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Freddie Freeman,CLE,mlb,H,,1.16,1.16,0.0,UNDER,"Marginal +EV opportunity: Freddie Freeman is projected for 1.2 H vs a line of 1.2, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Freddie Freeman,CLE,mlb,HR,,0.12,0.12,0.0,UNDER,Targeting Freddie Freeman UNDER 0.1 HR. Model projects 0.1 (0.00 edge). Recent trends and opponent weakness support this play.
Freddie Freeman,CLE,mlb,RBI,,0.47,0.47,0.0,UNDER,Freddie Freeman shows UNDER value at 0.5 RBI. TC projection: 0.5 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Freddie Freeman,CLE,mlb,R,,0.6,0.6,0.0,UNDER,Freddie Freeman shows UNDER value at 0.6 R. TC projection: 0.6 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Freddie Freeman,CLE,mlb,SB,,0.14,0.14,0.0,UNDER,Freddie Freeman shows UNDER value at 0.1 SB. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Freddie Freeman,CLE,mlb,TB,,1.96,1.96,0.0,UNDER,Targeting Freddie Freeman UNDER 2.0 TB. Model projects 2.0 (0.00 edge). Recent trends and opponent weakness support this play.
Freddie Freeman,CLE,mlb,BB,,0.44,0.44,0.0,UNDER,Targeting Freddie Freeman UNDER 0.4 BB. Model projects 0.4 (0.00 edge). Recent trends and opponent weakness support this play.
Freddie Freeman,CLE,mlb,K,,1.0,1.0,0.0,UNDER,Targeting Freddie Freeman UNDER 1.0 K. Model projects 1.0 (0.00 edge). Recent trends and opponent weakness support this play.
Freddie Freeman,CLE,mlb,AVG,,0.295,0.295,0.0,UNDER,"Marginal +EV opportunity: Freddie Freeman is projected for 0.3 AVG vs a line of 0.3, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Corey Seager,TOR,mlb,H,,0.98,0.98,0.0,UNDER,Corey Seager shows UNDER value at 1.0 H. TC projection: 1.0 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TOR,mlb,HR,,0.14,0.14,0.0,UNDER,Targeting Corey Seager UNDER 0.1 HR. Model projects 0.1 (0.00 edge). Recent trends and opponent weakness support this play.
Corey Seager,TOR,mlb,RBI,,0.59,0.59,0.0,UNDER,Corey Seager shows UNDER value at 0.6 RBI. TC projection: 0.6 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TOR,mlb,R,,0.65,0.65,0.0,UNDER,Targeting Corey Seager UNDER 0.7 R. Model projects 0.7 (0.00 edge). Recent trends and opponent weakness support this play.
Corey Seager,TOR,mlb,SB,,0.13,0.13,0.0,UNDER,"Marginal +EV opportunity: Corey Seager is projected for 0.1 SB vs a line of 0.1, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Corey Seager,TOR,mlb,TB,,1.33,1.33,0.0,UNDER,Targeting Corey Seager UNDER 1.3 TB. Model projects 1.3 (0.00 edge). Recent trends and opponent weakness support this play.
Corey Seager,TOR,mlb,BB,,0.35,0.35,0.0,UNDER,"Marginal +EV opportunity: Corey Seager is projected for 0.3 BB vs a line of 0.3, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Corey Seager,TOR,mlb,K,,0.9,0.9,0.0,UNDER,Targeting Corey Seager UNDER 0.9 K. Model projects 0.9 (0.00 edge). Recent trends and opponent weakness support this play.
Corey Seager,TOR,mlb,AVG,,0.293,0.293,0.0,UNDER,Corey Seager shows UNDER value at 0.3 AVG. TC projection: 0.3 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Jamal Musiala,ENG,wc,goals,,0.18,0.18,0.0,UNDER,"Marginal +EV opportunity: Jamal Musiala is projected for 0.2 GOALS vs a line of 0.2, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Jamal Musiala,ENG,wc,assists,,0.13,0.13,0.0,UNDER,Targeting Jamal Musiala UNDER 0.1 ASSISTS. Model projects 0.1 (0.00 edge). Recent trends and opponent weakness support this play.
Jamal Musiala,ENG,wc,shots,,1.41,1.41,0.0,UNDER,Jamal Musiala shows UNDER value at 1.4 SHOTS. TC projection: 1.4 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Jamal Musiala,ENG,wc,shots_on_target,,0.97,0.97,0.0,UNDER,Targeting Jamal Musiala UNDER 1.0 SHOTS_ON_TARGET. Model projects 1.0 (0.00 edge). Recent trends and opponent weakness support this play.
Jamal Musiala,ENG,wc,passes,,26.0,24.0,2.0,OVER,Jamal Musiala shows OVER value at 24.0 PASSES. TC projection: 26.0 — edge: 2.00. Moderate conviction based on usage rate and defensive matchup.
Jamal Musiala,ENG,wc,tackles,,1.81,1.81,0.0,UNDER,"Marginal +EV opportunity: Jamal Musiala is projected for 1.8 TACKLES vs a line of 1.8, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Jamal Musiala,ENG,wc,yellow_cards,,0.17,0.17,0.0,UNDER,Targeting Jamal Musiala UNDER 0.2 YELLOW_CARDS. Model projects 0.2 (0.00 edge). Recent trends and opponent weakness support this play.
Jamal Musiala,ENG,wc,saves,,0.0,0.0,0.0,UNDER,Targeting Jamal Musiala UNDER 0.0 SAVES. Model projects 0.0 (0.00 edge). Recent trends and opponent weakness support this play.
Kylian Mbappe,ENG,wc,goals,,0.25,0.25,0.0,UNDER,Kylian Mbappe shows UNDER value at 0.2 GOALS. TC projection: 0.2 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Kylian Mbappe,ENG,wc,assists,,0.13,0.13,0.0,UNDER,Targeting Kylian Mbappe UNDER 0.1 ASSISTS. Model projects 0.1 (0.00 edge). Recent trends and opponent weakness support this play.
Kylian Mbappe,ENG,wc,shots,,1.88,1.88,0.0,UNDER,"Marginal +EV opportunity: Kylian Mbappe is projected for 1.9 SHOTS vs a line of 1.9, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Kylian Mbappe,ENG,wc,shots_on_target,,0.62,0.62,0.0,UNDER,Targeting Kylian Mbappe UNDER 0.6 SHOTS_ON_TARGET. Model projects 0.6 (0.00 edge). Recent trends and opponent weakness support this play.
Kylian Mbappe,ENG,wc,passes,,27.0,25.0,2.0,OVER,"Moderate +EV opportunity: Kylian Mbappe is projected for 27.0 PASSES vs a line of 25.0, giving a OVER edge of 2.00. Based on recent form, opponent matchup, and game context."
Kylian Mbappe,ENG,wc,tackles,,1.53,1.53,0.0,UNDER,Targeting Kylian Mbappe UNDER 1.5 TACKLES. Model projects 1.5 (0.00 edge). Recent trends and opponent weakness support this play.
Kylian Mbappe,ENG,wc,yellow_cards,,0.12,0.12,0.0,UNDER,Kylian Mbappe shows UNDER value at 0.1 YELLOW_CARDS. TC projection: 0.1 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Kylian Mbappe,ENG,wc,saves,,0.0,0.0,0.0,UNDER,"Marginal +EV opportunity: Kylian Mbappe is projected for 0.0 SAVES vs a line of 0.0, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Cristiano Ronaldo,ENG,wc,goals,,0.23,0.23,0.0,UNDER,Cristiano Ronaldo shows UNDER value at 0.2 GOALS. TC projection: 0.2 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Cristiano Ronaldo,ENG,wc,assists,,0.15,0.15,0.0,UNDER,Targeting Cristiano Ronaldo UNDER 0.1 ASSISTS. Model projects 0.1 (0.00 edge). Recent trends and opponent weakness support this play.
Cristiano Ronaldo,ENG,wc,shots,,2.15,2.15,0.0,UNDER,Targeting Cristiano Ronaldo UNDER 2.1 SHOTS. Model projects 2.1 (0.00 edge). Recent trends and opponent weakness support this play.
Cristiano Ronaldo,ENG,wc,shots_on_target,,0.95,0.95,0.0,UNDER,Targeting Cristiano Ronaldo UNDER 0.9 SHOTS_ON_TARGET. Model projects 0.9 (0.00 edge). Recent trends and opponent weakness support this play.
Cristiano Ronaldo,ENG,wc,passes,,37.0,34.0,3.0,OVER,Cristiano Ronaldo shows OVER value at 34.0 PASSES. TC projection: 37.0 — edge: 3.00. Strong conviction based on usage rate and defensive matchup.
Cristiano Ronaldo,ENG,wc,tackles,,1.47,1.47,0.0,UNDER,Cristiano Ronaldo shows UNDER value at 1.5 TACKLES. TC projection: 1.5 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Cristiano Ronaldo,ENG,wc,yellow_cards,,0.13,0.13,0.0,UNDER,Targeting Cristiano Ronaldo UNDER 0.1 YELLOW_CARDS. Model projects 0.1 (0.00 edge). Recent trends and opponent weakness support this play.
Cristiano Ronaldo,ENG,wc,saves,,0.0,0.0,0.0,UNDER,Cristiano Ronaldo shows UNDER value at 0.0 SAVES. TC projection: 0.0 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
Pedri,ENG,wc,goals,,0.18,0.18,0.0,UNDER,Pedri shows UNDER value at 0.2 GOALS. TC projection: 0.2 — edge: 0.00. Marginal conviction based on usage rate and defensive matchup.
