name,team,sport,stat,matchup,projection,line,edge,direction,reason
Jamal Musiala,GER,wc,tackles,ARG@ESP,1.76,0.0,1.76,OVER,"Moderate +EV opportunity: Jamal Musiala is projected for 1.8 TACKLES vs a line of 0.0, giving a OVER edge of 1.76. Based on recent form, opponent matchup, and game context."
Jamal Musiala,GER,wc,yellow_cards,ARG@ESP,0.14,0.0,0.14,OVER,"Marginal +EV opportunity: Jamal Musiala is projected for 0.1 YELLOW_CARDS vs a line of 0.0, giving a OVER edge of 0.14. Based on recent form, opponent matchup, and game context."
Jamal Musiala,GER,wc,saves,ARG@ESP,0.0,0.0,0.0,UNDER,"Marginal +EV opportunity: Jamal Musiala is projected for 0.0 SAVES vs a line of 0.0, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Pedri,ESP,wc,goals,ARG@ESP,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: Pedri is projected for 0.3 GOALS vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
Pedri,ESP,wc,assists,ARG@ESP,0.13,0.0,0.13,OVER,"Marginal +EV opportunity: Pedri is projected for 0.1 ASSISTS vs a line of 0.0, giving a OVER edge of 0.13. Based on recent form, opponent matchup, and game context."
Pedri,ESP,wc,shots,ARG@ESP,2.07,0.0,2.07,OVER,"Strong +EV opportunity: Pedri is projected for 2.1 SHOTS vs a line of 0.0, giving a OVER edge of 2.07. Based on recent form, opponent matchup, and game context."
Pedri,ESP,wc,shots_on_target,ARG@ESP,0.8,0.0,0.8,OVER,Targeting Pedri OVER 0.0 SHOTS_ON_TARGET. Model projects 0.8 (0.80 edge). Recent trends and opponent weakness support this play.
Pedri,ESP,wc,passes,ARG@ESP,25.0,0.0,25.0,OVER,Targeting Pedri OVER 0.0 PASSES. Model projects 25.0 (25.00 edge). Recent trends and opponent weakness support this play.
Pedri,ESP,wc,tackles,ARG@ESP,1.37,0.0,1.37,OVER,"Moderate +EV opportunity: Pedri is projected for 1.4 TACKLES vs a line of 0.0, giving a OVER edge of 1.37. Based on recent form, opponent matchup, and game context."
Pedri,ESP,wc,yellow_cards,ARG@ESP,0.18,0.0,0.18,OVER,"Marginal +EV opportunity: Pedri is projected for 0.2 YELLOW_CARDS vs a line of 0.0, giving a OVER edge of 0.18. Based on recent form, opponent matchup, and game context."
Pedri,ESP,wc,saves,ARG@ESP,0.0,0.0,0.0,UNDER,Targeting Pedri UNDER 0.0 SAVES. Model projects 0.0 (0.00 edge). Recent trends and opponent weakness support this play.
Vinicius Jr,BRA,wc,goals,ARG@ESP,0.24,0.0,0.24,OVER,"Marginal +EV opportunity: Vinicius Jr is projected for 0.2 GOALS vs a line of 0.0, giving a OVER edge of 0.24. Based on recent form, opponent matchup, and game context."
Vinicius Jr,BRA,wc,assists,ARG@ESP,0.22,0.0,0.22,OVER,Targeting Vinicius Jr OVER 0.0 ASSISTS. Model projects 0.2 (0.22 edge). Recent trends and opponent weakness support this play.
Vinicius Jr,BRA,wc,shots,ARG@ESP,1.71,0.0,1.71,OVER,Vinicius Jr shows OVER value at 0.0 SHOTS. TC projection: 1.7 — edge: 1.71. Moderate conviction based on usage rate and defensive matchup.
Vinicius Jr,BRA,wc,shots_on_target,ARG@ESP,0.95,0.0,0.95,OVER,Vinicius Jr shows OVER value at 0.0 SHOTS_ON_TARGET. TC projection: 0.9 — edge: 0.95. Marginal conviction based on usage rate and defensive matchup.
Vinicius Jr,BRA,wc,passes,ARG@ESP,36.0,0.0,36.0,OVER,Vinicius Jr shows OVER value at 0.0 PASSES. TC projection: 36.0 — edge: 36.00. Strong conviction based on usage rate and defensive matchup.
Vinicius Jr,BRA,wc,tackles,ARG@ESP,1.21,0.0,1.21,OVER,Targeting Vinicius Jr OVER 0.0 TACKLES. Model projects 1.2 (1.21 edge). Recent trends and opponent weakness support this play.
Vinicius Jr,BRA,wc,yellow_cards,ARG@ESP,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Vinicius Jr is projected for 0.1 YELLOW_CARDS vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Vinicius Jr,BRA,wc,saves,ARG@ESP,0.0,0.0,0.0,UNDER,"Marginal +EV opportunity: Vinicius Jr is projected for 0.0 SAVES vs a line of 0.0, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Lamine Yamal,ESP,wc,goals,ARG@ESP,0.26,0.0,0.26,OVER,"Marginal +EV opportunity: Lamine Yamal is projected for 0.3 GOALS vs a line of 0.0, giving a OVER edge of 0.26. Based on recent form, opponent matchup, and game context."
Lamine Yamal,ESP,wc,assists,ARG@ESP,0.22,0.0,0.22,OVER,Targeting Lamine Yamal OVER 0.0 ASSISTS. Model projects 0.2 (0.22 edge). Recent trends and opponent weakness support this play.
Lamine Yamal,ESP,wc,shots,ARG@ESP,1.27,0.0,1.27,OVER,"Moderate +EV opportunity: Lamine Yamal is projected for 1.3 SHOTS vs a line of 0.0, giving a OVER edge of 1.27. Based on recent form, opponent matchup, and game context."
Lamine Yamal,ESP,wc,shots_on_target,ARG@ESP,0.77,0.0,0.77,OVER,Lamine Yamal shows OVER value at 0.0 SHOTS_ON_TARGET. TC projection: 0.8 — edge: 0.77. Marginal conviction based on usage rate and defensive matchup.
Lamine Yamal,ESP,wc,passes,ARG@ESP,34.0,0.0,34.0,OVER,Targeting Lamine Yamal OVER 0.0 PASSES. Model projects 34.0 (34.00 edge). Recent trends and opponent weakness support this play.
Lamine Yamal,ESP,wc,tackles,ARG@ESP,1.13,0.0,1.13,OVER,"Moderate +EV opportunity: Lamine Yamal is projected for 1.1 TACKLES vs a line of 0.0, giving a OVER edge of 1.13. Based on recent form, opponent matchup, and game context."
Lamine Yamal,ESP,wc,yellow_cards,ARG@ESP,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Lamine Yamal is projected for 0.1 YELLOW_CARDS vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Lamine Yamal,ESP,wc,saves,ARG@ESP,0.0,0.0,0.0,UNDER,"Marginal +EV opportunity: Lamine Yamal is projected for 0.0 SAVES vs a line of 0.0, giving a UNDER edge of 0.00. Based on recent form, opponent matchup, and game context."
Mohamed Salah,EGY,wc,goals,ARG@ESP,0.27,0.0,0.27,OVER,Mohamed Salah shows OVER value at 0.0 GOALS. TC projection: 0.3 — edge: 0.27. Marginal conviction based on usage rate and defensive matchup.
Mohamed Salah,EGY,wc,assists,ARG@ESP,0.2,0.0,0.2,OVER,"Marginal +EV opportunity: Mohamed Salah is projected for 0.2 ASSISTS vs a line of 0.0, giving a OVER edge of 0.20. Based on recent form, opponent matchup, and game context."
Mohamed Salah,EGY,wc,shots,ARG@ESP,2.1,0.0,2.1,OVER,"Strong +EV opportunity: Mohamed Salah is projected for 2.1 SHOTS vs a line of 0.0, giving a OVER edge of 2.10. Based on recent form, opponent matchup, and game context."
Mohamed Salah,EGY,wc,shots_on_target,ARG@ESP,0.83,0.0,0.83,OVER,Targeting Mohamed Salah OVER 0.0 SHOTS_ON_TARGET. Model projects 0.8 (0.83 edge). Recent trends and opponent weakness support this play.
Mohamed Salah,EGY,wc,passes,ARG@ESP,34.0,0.0,34.0,OVER,Mohamed Salah shows OVER value at 0.0 PASSES. TC projection: 34.0 — edge: 34.00. Strong conviction based on usage rate and defensive matchup.
Mohamed Salah,EGY,wc,tackles,ARG@ESP,1.32,0.0,1.32,OVER,Mohamed Salah shows OVER value at 0.0 TACKLES. TC projection: 1.3 — edge: 1.32. Moderate conviction based on usage rate and defensive matchup.
Mohamed Salah,EGY,wc,yellow_cards,ARG@ESP,0.17,0.0,0.17,OVER,"Marginal +EV opportunity: Mohamed Salah is projected for 0.2 YELLOW_CARDS vs a line of 0.0, giving a OVER edge of 0.17. Based on recent form, opponent matchup, and game context."
Mohamed Salah,EGY,wc,saves,ARG@ESP,0.0,0.0,0.0,UNDER,Targeting Mohamed Salah UNDER 0.0 SAVES. Model projects 0.0 (0.00 edge). Recent trends and opponent weakness support this play.
