name,team,sport,stat,matchup,projection,line,edge,direction,reason
Geraldo Perdomo,ARI,mlb,RBI,ARI@STL,0.63,0.0,0.63,OVER,"Marginal +EV opportunity: Geraldo Perdomo is projected for 0.6 RBI vs a line of 0.0, giving a OVER edge of 0.63. Based on recent form, opponent matchup, and game context."
Geraldo Perdomo,ARI,mlb,R,ARI@STL,0.48,0.0,0.48,OVER,Geraldo Perdomo shows OVER value at 0.0 R. TC projection: 0.5 — edge: 0.48. Marginal conviction based on usage rate and defensive matchup.
Geraldo Perdomo,ARI,mlb,SB,ARI@STL,0.1,0.0,0.1,OVER,Geraldo Perdomo shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.10. Marginal conviction based on usage rate and defensive matchup.
Geraldo Perdomo,ARI,mlb,TB,ARI@STL,1.77,0.0,1.77,OVER,Geraldo Perdomo shows OVER value at 0.0 TB. TC projection: 1.8 — edge: 1.77. Moderate conviction based on usage rate and defensive matchup.
Geraldo Perdomo,ARI,mlb,BB,ARI@STL,0.41,0.0,0.41,OVER,"Marginal +EV opportunity: Geraldo Perdomo is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.41. Based on recent form, opponent matchup, and game context."
Geraldo Perdomo,ARI,mlb,K,ARI@STL,1.0,0.0,1.0,OVER,"Marginal +EV opportunity: Geraldo Perdomo is projected for 1.0 K vs a line of 0.0, giving a OVER edge of 1.00. Based on recent form, opponent matchup, and game context."
Geraldo Perdomo,ARI,mlb,AVG,ARI@STL,0.232,0.0,0.232,OVER,Geraldo Perdomo shows OVER value at 0.0 AVG. TC projection: 0.2 — edge: 0.23. Marginal conviction based on usage rate and defensive matchup.
Jimmy Crooks,STL,mlb,H,ARI@STL,0.88,0.0,0.88,OVER,"Marginal +EV opportunity: Jimmy Crooks is projected for 0.9 H vs a line of 0.0, giving a OVER edge of 0.88. Based on recent form, opponent matchup, and game context."
Jimmy Crooks,STL,mlb,HR,ARI@STL,0.14,0.0,0.14,OVER,Targeting Jimmy Crooks OVER 0.0 HR. Model projects 0.1 (0.14 edge). Recent trends and opponent weakness support this play.
Jimmy Crooks,STL,mlb,RBI,ARI@STL,0.55,0.0,0.55,OVER,Targeting Jimmy Crooks OVER 0.0 RBI. Model projects 0.6 (0.55 edge). Recent trends and opponent weakness support this play.
Jimmy Crooks,STL,mlb,R,ARI@STL,0.63,0.0,0.63,OVER,"Marginal +EV opportunity: Jimmy Crooks is projected for 0.6 R vs a line of 0.0, giving a OVER edge of 0.63. Based on recent form, opponent matchup, and game context."
Jimmy Crooks,STL,mlb,SB,ARI@STL,0.13,0.0,0.13,OVER,Targeting Jimmy Crooks OVER 0.0 SB. Model projects 0.1 (0.13 edge). Recent trends and opponent weakness support this play.
Jimmy Crooks,STL,mlb,TB,ARI@STL,1.59,0.0,1.59,OVER,Jimmy Crooks shows OVER value at 0.0 TB. TC projection: 1.6 — edge: 1.59. Moderate conviction based on usage rate and defensive matchup.
Jimmy Crooks,STL,mlb,BB,ARI@STL,0.45,0.0,0.45,OVER,Jimmy Crooks shows OVER value at 0.0 BB. TC projection: 0.5 — edge: 0.45. Marginal conviction based on usage rate and defensive matchup.
Jimmy Crooks,STL,mlb,K,ARI@STL,0.9,0.0,0.9,OVER,Targeting Jimmy Crooks OVER 0.0 K. Model projects 0.9 (0.90 edge). Recent trends and opponent weakness support this play.
Jimmy Crooks,STL,mlb,AVG,ARI@STL,0.236,0.0,0.236,OVER,Targeting Jimmy Crooks OVER 0.0 AVG. Model projects 0.2 (0.24 edge). Recent trends and opponent weakness support this play.
Ivan Herrera,STL,mlb,H,ARI@STL,0.82,0.0,0.82,OVER,Ivan Herrera shows OVER value at 0.0 H. TC projection: 0.8 — edge: 0.82. Marginal conviction based on usage rate and defensive matchup.
Ivan Herrera,STL,mlb,HR,ARI@STL,0.1,0.0,0.1,OVER,"Marginal +EV opportunity: Ivan Herrera is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.10. Based on recent form, opponent matchup, and game context."
Ivan Herrera,STL,mlb,RBI,ARI@STL,0.6,0.0,0.6,OVER,Targeting Ivan Herrera OVER 0.0 RBI. Model projects 0.6 (0.60 edge). Recent trends and opponent weakness support this play.
Ivan Herrera,STL,mlb,R,ARI@STL,0.64,0.0,0.64,OVER,"Marginal +EV opportunity: Ivan Herrera is projected for 0.6 R vs a line of 0.0, giving a OVER edge of 0.64. Based on recent form, opponent matchup, and game context."
Ivan Herrera,STL,mlb,SB,ARI@STL,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Ivan Herrera is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Ivan Herrera,STL,mlb,TB,ARI@STL,1.39,0.0,1.39,OVER,Ivan Herrera shows OVER value at 0.0 TB. TC projection: 1.4 — edge: 1.39. Moderate conviction based on usage rate and defensive matchup.
Ivan Herrera,STL,mlb,BB,ARI@STL,0.47,0.0,0.47,OVER,Ivan Herrera shows OVER value at 0.0 BB. TC projection: 0.5 — edge: 0.47. Marginal conviction based on usage rate and defensive matchup.
Ivan Herrera,STL,mlb,K,ARI@STL,1.0,0.0,1.0,OVER,Ivan Herrera shows OVER value at 0.0 K. TC projection: 1.0 — edge: 1.00. Marginal conviction based on usage rate and defensive matchup.
Ivan Herrera,STL,mlb,AVG,ARI@STL,0.212,0.0,0.212,OVER,Targeting Ivan Herrera OVER 0.0 AVG. Model projects 0.2 (0.21 edge). Recent trends and opponent weakness support this play.
Jordan Walker,STL,mlb,H,ARI@STL,0.88,0.0,0.88,OVER,Jordan Walker shows OVER value at 0.0 H. TC projection: 0.9 — edge: 0.88. Marginal conviction based on usage rate and defensive matchup.
Jordan Walker,STL,mlb,HR,ARI@STL,0.13,0.0,0.13,OVER,Targeting Jordan Walker OVER 0.0 HR. Model projects 0.1 (0.13 edge). Recent trends and opponent weakness support this play.
Jordan Walker,STL,mlb,RBI,ARI@STL,0.53,0.0,0.53,OVER,Targeting Jordan Walker OVER 0.0 RBI. Model projects 0.5 (0.53 edge). Recent trends and opponent weakness support this play.
Jordan Walker,STL,mlb,R,ARI@STL,0.61,0.0,0.61,OVER,Targeting Jordan Walker OVER 0.0 R. Model projects 0.6 (0.61 edge). Recent trends and opponent weakness support this play.
Jordan Walker,STL,mlb,SB,ARI@STL,0.13,0.0,0.13,OVER,Jordan Walker shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Jordan Walker,STL,mlb,TB,ARI@STL,1.44,0.0,1.44,OVER,Jordan Walker shows OVER value at 0.0 TB. TC projection: 1.4 — edge: 1.44. Moderate conviction based on usage rate and defensive matchup.
Jordan Walker,STL,mlb,BB,ARI@STL,0.36,0.0,0.36,OVER,Jordan Walker shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.36. Marginal conviction based on usage rate and defensive matchup.
Jordan Walker,STL,mlb,K,ARI@STL,1.0,0.0,1.0,OVER,"Marginal +EV opportunity: Jordan Walker is projected for 1.0 K vs a line of 0.0, giving a OVER edge of 1.00. Based on recent form, opponent matchup, and game context."
Jordan Walker,STL,mlb,AVG,ARI@STL,0.21,0.0,0.21,OVER,Targeting Jordan Walker OVER 0.0 AVG. Model projects 0.2 (0.21 edge). Recent trends and opponent weakness support this play.
Lars Nootbaar,STL,mlb,H,ARI@STL,1.19,0.0,1.19,OVER,"Moderate +EV opportunity: Lars Nootbaar is projected for 1.2 H vs a line of 0.0, giving a OVER edge of 1.19. Based on recent form, opponent matchup, and game context."
Lars Nootbaar,STL,mlb,HR,ARI@STL,0.11,0.0,0.11,OVER,Targeting Lars Nootbaar OVER 0.0 HR. Model projects 0.1 (0.11 edge). Recent trends and opponent weakness support this play.
Lars Nootbaar,STL,mlb,RBI,ARI@STL,0.45,0.0,0.45,OVER,"Marginal +EV opportunity: Lars Nootbaar is projected for 0.5 RBI vs a line of 0.0, giving a OVER edge of 0.45. Based on recent form, opponent matchup, and game context."
Lars Nootbaar,STL,mlb,R,ARI@STL,0.48,0.0,0.48,OVER,Targeting Lars Nootbaar OVER 0.0 R. Model projects 0.5 (0.48 edge). Recent trends and opponent weakness support this play.
Lars Nootbaar,STL,mlb,SB,ARI@STL,0.14,0.0,0.14,OVER,Targeting Lars Nootbaar OVER 0.0 SB. Model projects 0.1 (0.14 edge). Recent trends and opponent weakness support this play.
Lars Nootbaar,STL,mlb,TB,ARI@STL,1.68,0.0,1.68,OVER,Targeting Lars Nootbaar OVER 0.0 TB. Model projects 1.7 (1.68 edge). Recent trends and opponent weakness support this play.
Lars Nootbaar,STL,mlb,BB,ARI@STL,0.39,0.0,0.39,OVER,Lars Nootbaar shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.39. Marginal conviction based on usage rate and defensive matchup.
Lars Nootbaar,STL,mlb,K,ARI@STL,0.7,0.0,0.7,OVER,"Marginal +EV opportunity: Lars Nootbaar is projected for 0.7 K vs a line of 0.0, giving a OVER edge of 0.70. Based on recent form, opponent matchup, and game context."
Lars Nootbaar,STL,mlb,AVG,ARI@STL,0.208,0.0,0.208,OVER,Targeting Lars Nootbaar OVER 0.0 AVG. Model projects 0.2 (0.21 edge). Recent trends and opponent weakness support this play.
Michael Massey,KC,mlb,H,KC@DET,0.93,0.0,0.93,OVER,"Marginal +EV opportunity: Michael Massey is projected for 0.9 H vs a line of 0.0, giving a OVER edge of 0.93. Based on recent form, opponent matchup, and game context."
Michael Massey,KC,mlb,HR,KC@DET,0.1,0.0,0.1,OVER,Targeting Michael Massey OVER 0.0 HR. Model projects 0.1 (0.10 edge). Recent trends and opponent weakness support this play.
Michael Massey,KC,mlb,RBI,KC@DET,0.65,0.0,0.65,OVER,Targeting Michael Massey OVER 0.0 RBI. Model projects 0.7 (0.65 edge). Recent trends and opponent weakness support this play.
Michael Massey,KC,mlb,R,KC@DET,0.63,0.0,0.63,OVER,Michael Massey shows OVER value at 0.0 R. TC projection: 0.6 — edge: 0.63. Marginal conviction based on usage rate and defensive matchup.
Michael Massey,KC,mlb,SB,KC@DET,0.14,0.0,0.14,OVER,Michael Massey shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.14. Marginal conviction based on usage rate and defensive matchup.
Michael Massey,KC,mlb,TB,KC@DET,1.96,0.0,1.96,OVER,Targeting Michael Massey OVER 0.0 TB. Model projects 2.0 (1.96 edge). Recent trends and opponent weakness support this play.
Michael Massey,KC,mlb,BB,KC@DET,0.44,0.0,0.44,OVER,"Marginal +EV opportunity: Michael Massey is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.44. Based on recent form, opponent matchup, and game context."
Michael Massey,KC,mlb,K,KC@DET,1.0,0.0,1.0,OVER,Michael Massey shows OVER value at 0.0 K. TC projection: 1.0 — edge: 1.00. Marginal conviction based on usage rate and defensive matchup.
Michael Massey,KC,mlb,AVG,KC@DET,0.262,0.0,0.262,OVER,Michael Massey shows OVER value at 0.0 AVG. TC projection: 0.3 — edge: 0.26. Marginal conviction based on usage rate and defensive matchup.
Lane Thomas,CLE,mlb,H,KC@DET,1.14,0.0,1.14,OVER,Lane Thomas shows OVER value at 0.0 H. TC projection: 1.1 — edge: 1.14. Moderate conviction based on usage rate and defensive matchup.
Lane Thomas,CLE,mlb,HR,KC@DET,0.1,0.0,0.1,OVER,Lane Thomas shows OVER value at 0.0 HR. TC projection: 0.1 — edge: 0.10. Marginal conviction based on usage rate and defensive matchup.
Lane Thomas,CLE,mlb,RBI,KC@DET,0.53,0.0,0.53,OVER,Targeting Lane Thomas OVER 0.0 RBI. Model projects 0.5 (0.53 edge). Recent trends and opponent weakness support this play.
Lane Thomas,CLE,mlb,R,KC@DET,0.5,0.0,0.5,OVER,Lane Thomas shows OVER value at 0.0 R. TC projection: 0.5 — edge: 0.50. Marginal conviction based on usage rate and defensive matchup.
Lane Thomas,CLE,mlb,SB,KC@DET,0.13,0.0,0.13,OVER,Lane Thomas shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Lane Thomas,CLE,mlb,TB,KC@DET,1.61,0.0,1.61,OVER,Lane Thomas shows OVER value at 0.0 TB. TC projection: 1.6 — edge: 1.61. Moderate conviction based on usage rate and defensive matchup.
Lane Thomas,CLE,mlb,BB,KC@DET,0.46,0.0,0.46,OVER,Targeting Lane Thomas OVER 0.0 BB. Model projects 0.5 (0.46 edge). Recent trends and opponent weakness support this play.
Lane Thomas,CLE,mlb,K,KC@DET,0.8,0.0,0.8,OVER,"Marginal +EV opportunity: Lane Thomas is projected for 0.8 K vs a line of 0.0, giving a OVER edge of 0.80. Based on recent form, opponent matchup, and game context."
Lane Thomas,CLE,mlb,AVG,KC@DET,0.231,0.0,0.231,OVER,Targeting Lane Thomas OVER 0.0 AVG. Model projects 0.2 (0.23 edge). Recent trends and opponent weakness support this play.
Carter Jensen,KC,mlb,H,KC@DET,0.88,0.0,0.88,OVER,"Marginal +EV opportunity: Carter Jensen is projected for 0.9 H vs a line of 0.0, giving a OVER edge of 0.88. Based on recent form, opponent matchup, and game context."
Carter Jensen,KC,mlb,HR,KC@DET,0.13,0.0,0.13,OVER,Targeting Carter Jensen OVER 0.0 HR. Model projects 0.1 (0.13 edge). Recent trends and opponent weakness support this play.
Carter Jensen,KC,mlb,RBI,KC@DET,0.59,0.0,0.59,OVER,Carter Jensen shows OVER value at 0.0 RBI. TC projection: 0.6 — edge: 0.59. Marginal conviction based on usage rate and defensive matchup.
Carter Jensen,KC,mlb,R,KC@DET,0.53,0.0,0.53,OVER,Carter Jensen shows OVER value at 0.0 R. TC projection: 0.5 — edge: 0.53. Marginal conviction based on usage rate and defensive matchup.
Carter Jensen,KC,mlb,SB,KC@DET,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Carter Jensen is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Carter Jensen,KC,mlb,TB,KC@DET,1.35,0.0,1.35,OVER,"Moderate +EV opportunity: Carter Jensen is projected for 1.4 TB vs a line of 0.0, giving a OVER edge of 1.35. Based on recent form, opponent matchup, and game context."
Carter Jensen,KC,mlb,BB,KC@DET,0.33,0.0,0.33,OVER,Targeting Carter Jensen OVER 0.0 BB. Model projects 0.3 (0.33 edge). Recent trends and opponent weakness support this play.
Carter Jensen,KC,mlb,K,KC@DET,0.9,0.0,0.9,OVER,Targeting Carter Jensen OVER 0.0 K. Model projects 0.9 (0.90 edge). Recent trends and opponent weakness support this play.
Carter Jensen,KC,mlb,AVG,KC@DET,0.229,0.0,0.229,OVER,"Marginal +EV opportunity: Carter Jensen is projected for 0.2 AVG vs a line of 0.0, giving a OVER edge of 0.23. Based on recent form, opponent matchup, and game context."
Jac Caglianone,KC,mlb,H,KC@DET,0.8,0.0,0.8,OVER,"Marginal +EV opportunity: Jac Caglianone is projected for 0.8 H vs a line of 0.0, giving a OVER edge of 0.80. Based on recent form, opponent matchup, and game context."
Jac Caglianone,KC,mlb,HR,KC@DET,0.11,0.0,0.11,OVER,Jac Caglianone shows OVER value at 0.0 HR. TC projection: 0.1 — edge: 0.11. Marginal conviction based on usage rate and defensive matchup.
Jac Caglianone,KC,mlb,RBI,KC@DET,0.5,0.0,0.5,OVER,Jac Caglianone shows OVER value at 0.0 RBI. TC projection: 0.5 — edge: 0.50. Marginal conviction based on usage rate and defensive matchup.
Jac Caglianone,KC,mlb,R,KC@DET,0.57,0.0,0.57,OVER,Targeting Jac Caglianone OVER 0.0 R. Model projects 0.6 (0.57 edge). Recent trends and opponent weakness support this play.
Jac Caglianone,KC,mlb,SB,KC@DET,0.14,0.0,0.14,OVER,Jac Caglianone shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.14. Marginal conviction based on usage rate and defensive matchup.
Jac Caglianone,KC,mlb,TB,KC@DET,1.5,0.0,1.5,OVER,Jac Caglianone shows OVER value at 0.0 TB. TC projection: 1.5 — edge: 1.50. Moderate conviction based on usage rate and defensive matchup.
Jac Caglianone,KC,mlb,BB,KC@DET,0.46,0.0,0.46,OVER,"Marginal +EV opportunity: Jac Caglianone is projected for 0.5 BB vs a line of 0.0, giving a OVER edge of 0.46. Based on recent form, opponent matchup, and game context."
Jac Caglianone,KC,mlb,K,KC@DET,0.7,0.0,0.7,OVER,Jac Caglianone shows OVER value at 0.0 K. TC projection: 0.7 — edge: 0.70. Marginal conviction based on usage rate and defensive matchup.
Jac Caglianone,KC,mlb,AVG,KC@DET,0.247,0.0,0.247,OVER,Jac Caglianone shows OVER value at 0.0 AVG. TC projection: 0.2 — edge: 0.25. Marginal conviction based on usage rate and defensive matchup.
Riley Greene,DET,mlb,H,KC@DET,0.85,0.0,0.85,OVER,Targeting Riley Greene OVER 0.0 H. Model projects 0.8 (0.85 edge). Recent trends and opponent weakness support this play.
Riley Greene,DET,mlb,HR,KC@DET,0.1,0.0,0.1,OVER,Riley Greene shows OVER value at 0.0 HR. TC projection: 0.1 — edge: 0.10. Marginal conviction based on usage rate and defensive matchup.
Riley Greene,DET,mlb,RBI,KC@DET,0.53,0.0,0.53,OVER,Targeting Riley Greene OVER 0.0 RBI. Model projects 0.5 (0.53 edge). Recent trends and opponent weakness support this play.
Riley Greene,DET,mlb,R,KC@DET,0.64,0.0,0.64,OVER,"Marginal +EV opportunity: Riley Greene is projected for 0.6 R vs a line of 0.0, giving a OVER edge of 0.64. Based on recent form, opponent matchup, and game context."
Riley Greene,DET,mlb,SB,KC@DET,0.13,0.0,0.13,OVER,"Marginal +EV opportunity: Riley Greene is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.13. Based on recent form, opponent matchup, and game context."
Riley Greene,DET,mlb,TB,KC@DET,1.74,0.0,1.74,OVER,Riley Greene shows OVER value at 0.0 TB. TC projection: 1.7 — edge: 1.74. Moderate conviction based on usage rate and defensive matchup.
Riley Greene,DET,mlb,BB,KC@DET,0.39,0.0,0.39,OVER,"Marginal +EV opportunity: Riley Greene is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.39. Based on recent form, opponent matchup, and game context."
Riley Greene,DET,mlb,K,KC@DET,0.8,0.0,0.8,OVER,Targeting Riley Greene OVER 0.0 K. Model projects 0.8 (0.80 edge). Recent trends and opponent weakness support this play.
Riley Greene,DET,mlb,AVG,KC@DET,0.229,0.0,0.229,OVER,"Marginal +EV opportunity: Riley Greene is projected for 0.2 AVG vs a line of 0.0, giving a OVER edge of 0.23. Based on recent form, opponent matchup, and game context."
Zach McKinstry,DET,mlb,H,KC@DET,1.19,0.0,1.19,OVER,"Moderate +EV opportunity: Zach McKinstry is projected for 1.2 H vs a line of 0.0, giving a OVER edge of 1.19. Based on recent form, opponent matchup, and game context."
Zach McKinstry,DET,mlb,HR,KC@DET,0.1,0.0,0.1,OVER,"Marginal +EV opportunity: Zach McKinstry is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.10. Based on recent form, opponent matchup, and game context."
Zach McKinstry,DET,mlb,RBI,KC@DET,0.48,0.0,0.48,OVER,Targeting Zach McKinstry OVER 0.0 RBI. Model projects 0.5 (0.48 edge). Recent trends and opponent weakness support this play.
Zach McKinstry,DET,mlb,R,KC@DET,0.54,0.0,0.54,OVER,"Marginal +EV opportunity: Zach McKinstry is projected for 0.5 R vs a line of 0.0, giving a OVER edge of 0.54. Based on recent form, opponent matchup, and game context."
Zach McKinstry,DET,mlb,SB,KC@DET,0.13,0.0,0.13,OVER,"Marginal +EV opportunity: Zach McKinstry is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.13. Based on recent form, opponent matchup, and game context."
Zach McKinstry,DET,mlb,TB,KC@DET,1.79,0.0,1.79,OVER,Zach McKinstry shows OVER value at 0.0 TB. TC projection: 1.8 — edge: 1.79. Moderate conviction based on usage rate and defensive matchup.
Zach McKinstry,DET,mlb,BB,KC@DET,0.43,0.0,0.43,OVER,Targeting Zach McKinstry OVER 0.0 BB. Model projects 0.4 (0.43 edge). Recent trends and opponent weakness support this play.
Zach McKinstry,DET,mlb,K,KC@DET,0.8,0.0,0.8,OVER,Targeting Zach McKinstry OVER 0.0 K. Model projects 0.8 (0.80 edge). Recent trends and opponent weakness support this play.
Zach McKinstry,DET,mlb,AVG,KC@DET,0.283,0.0,0.283,OVER,Zach McKinstry shows OVER value at 0.0 AVG. TC projection: 0.3 — edge: 0.28. Marginal conviction based on usage rate and defensive matchup.
Hao-Yu Lee,DET,mlb,H,KC@DET,1.09,0.0,1.09,OVER,Targeting Hao-Yu Lee OVER 0.0 H. Model projects 1.1 (1.09 edge). Recent trends and opponent weakness support this play.
Hao-Yu Lee,DET,mlb,HR,KC@DET,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Hao-Yu Lee is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Hao-Yu Lee,DET,mlb,RBI,KC@DET,0.64,0.0,0.64,OVER,Targeting Hao-Yu Lee OVER 0.0 RBI. Model projects 0.6 (0.64 edge). Recent trends and opponent weakness support this play.
Hao-Yu Lee,DET,mlb,R,KC@DET,0.6,0.0,0.6,OVER,Hao-Yu Lee shows OVER value at 0.0 R. TC projection: 0.6 — edge: 0.60. Marginal conviction based on usage rate and defensive matchup.
