name,team,sport,stat,matchup,projection,line,edge,direction,reason
Cheyenne Parker,ATL,wnba,REB,CHI@ATL,4.5,0.0,4.5,OVER,Targeting Cheyenne Parker OVER 0.0 REB. Model projects 4.5 (4.50 edge). Recent trends and opponent weakness support this play.
Cheyenne Parker,ATL,wnba,P+A,CHI@ATL,16.2,0.0,16.2,OVER,Targeting Cheyenne Parker OVER 0.0 P+A. Model projects 16.2 (16.20 edge). Recent trends and opponent weakness support this play.
Cheyenne Parker,ATL,wnba,P+R,CHI@ATL,18.0,0.0,18.0,OVER,Targeting Cheyenne Parker OVER 0.0 P+R. Model projects 18.0 (18.00 edge). Recent trends and opponent weakness support this play.
Cheyenne Parker,ATL,wnba,R+A,CHI@ATL,7.2,0.0,7.2,OVER,Cheyenne Parker shows OVER value at 0.0 R+A. TC projection: 7.2 — edge: 7.20. Strong conviction based on usage rate and defensive matchup.
Cheyenne Parker,ATL,wnba,P+R+A,CHI@ATL,20.7,0.0,20.7,OVER,Cheyenne Parker shows OVER value at 0.0 P+R+A. TC projection: 20.7 — edge: 20.70. Strong conviction based on usage rate and defensive matchup.
Cheyenne Parker,ATL,wnba,STL,CHI@ATL,0.9,0.0,0.9,OVER,Targeting Cheyenne Parker OVER 0.0 STL. Model projects 0.9 (0.90 edge). Recent trends and opponent weakness support this play.
Cheyenne Parker,ATL,wnba,BLK,CHI@ATL,0.5,0.0,0.5,OVER,Cheyenne Parker shows OVER value at 0.0 BLK. TC projection: 0.5 — edge: 0.50. Marginal conviction based on usage rate and defensive matchup.
Cheyenne Parker,ATL,wnba,3PM,CHI@ATL,1.1,0.0,1.1,OVER,Cheyenne Parker shows OVER value at 0.0 3PM. TC projection: 1.1 — edge: 1.10. Moderate conviction based on usage rate and defensive matchup.
Diamond DeShields,CHI,wnba,PTS,CHI@ATL,13.5,0.0,13.5,OVER,"Strong +EV opportunity: Diamond DeShields is projected for 13.5 PTS vs a line of 0.0, giving a OVER edge of 13.50. Based on recent form, opponent matchup, and game context."
Diamond DeShields,CHI,wnba,AST,CHI@ATL,2.7,0.0,2.7,OVER,"Strong +EV opportunity: Diamond DeShields is projected for 2.7 AST vs a line of 0.0, giving a OVER edge of 2.70. Based on recent form, opponent matchup, and game context."
Diamond DeShields,CHI,wnba,REB,CHI@ATL,4.5,0.0,4.5,OVER,Diamond DeShields shows OVER value at 0.0 REB. TC projection: 4.5 — edge: 4.50. Strong conviction based on usage rate and defensive matchup.
Diamond DeShields,CHI,wnba,P+A,CHI@ATL,16.2,0.0,16.2,OVER,Diamond DeShields shows OVER value at 0.0 P+A. TC projection: 16.2 — edge: 16.20. Strong conviction based on usage rate and defensive matchup.
Diamond DeShields,CHI,wnba,P+R,CHI@ATL,18.0,0.0,18.0,OVER,Diamond DeShields shows OVER value at 0.0 P+R. TC projection: 18.0 — edge: 18.00. Strong conviction based on usage rate and defensive matchup.
Diamond DeShields,CHI,wnba,R+A,CHI@ATL,7.2,0.0,7.2,OVER,Targeting Diamond DeShields OVER 0.0 R+A. Model projects 7.2 (7.20 edge). Recent trends and opponent weakness support this play.
Diamond DeShields,CHI,wnba,P+R+A,CHI@ATL,20.7,0.0,20.7,OVER,Diamond DeShields shows OVER value at 0.0 P+R+A. TC projection: 20.7 — edge: 20.70. Strong conviction based on usage rate and defensive matchup.
Diamond DeShields,CHI,wnba,STL,CHI@ATL,0.9,0.0,0.9,OVER,Diamond DeShields shows OVER value at 0.0 STL. TC projection: 0.9 — edge: 0.90. Marginal conviction based on usage rate and defensive matchup.
Diamond DeShields,CHI,wnba,BLK,CHI@ATL,0.5,0.0,0.5,OVER,Diamond DeShields shows OVER value at 0.0 BLK. TC projection: 0.5 — edge: 0.50. Marginal conviction based on usage rate and defensive matchup.
Diamond DeShields,CHI,wnba,3PM,CHI@ATL,1.1,0.0,1.1,OVER,Targeting Diamond DeShields OVER 0.0 3PM. Model projects 1.1 (1.10 edge). Recent trends and opponent weakness support this play.
Kahleah Copper,PHX,wnba,PTS,CON@PHX,13.5,0.0,13.5,OVER,"Strong +EV opportunity: Kahleah Copper is projected for 13.5 PTS vs a line of 0.0, giving a OVER edge of 13.50. Based on recent form, opponent matchup, and game context."
Kahleah Copper,PHX,wnba,AST,CON@PHX,2.7,0.0,2.7,OVER,"Strong +EV opportunity: Kahleah Copper is projected for 2.7 AST vs a line of 0.0, giving a OVER edge of 2.70. Based on recent form, opponent matchup, and game context."
Kahleah Copper,PHX,wnba,REB,CON@PHX,4.5,0.0,4.5,OVER,Kahleah Copper shows OVER value at 0.0 REB. TC projection: 4.5 — edge: 4.50. Strong conviction based on usage rate and defensive matchup.
Kahleah Copper,PHX,wnba,P+A,CON@PHX,16.2,0.0,16.2,OVER,Kahleah Copper shows OVER value at 0.0 P+A. TC projection: 16.2 — edge: 16.20. Strong conviction based on usage rate and defensive matchup.
Kahleah Copper,PHX,wnba,P+R,CON@PHX,18.0,0.0,18.0,OVER,Kahleah Copper shows OVER value at 0.0 P+R. TC projection: 18.0 — edge: 18.00. Strong conviction based on usage rate and defensive matchup.
Kahleah Copper,PHX,wnba,R+A,CON@PHX,7.2,0.0,7.2,OVER,Targeting Kahleah Copper OVER 0.0 R+A. Model projects 7.2 (7.20 edge). Recent trends and opponent weakness support this play.
Kahleah Copper,PHX,wnba,P+R+A,CON@PHX,20.7,0.0,20.7,OVER,Targeting Kahleah Copper OVER 0.0 P+R+A. Model projects 20.7 (20.70 edge). Recent trends and opponent weakness support this play.
Kahleah Copper,PHX,wnba,STL,CON@PHX,0.9,0.0,0.9,OVER,Targeting Kahleah Copper OVER 0.0 STL. Model projects 0.9 (0.90 edge). Recent trends and opponent weakness support this play.
Kahleah Copper,PHX,wnba,BLK,CON@PHX,0.5,0.0,0.5,OVER,Kahleah Copper shows OVER value at 0.0 BLK. TC projection: 0.5 — edge: 0.50. Marginal conviction based on usage rate and defensive matchup.
Kahleah Copper,PHX,wnba,3PM,CON@PHX,1.1,0.0,1.1,OVER,"Moderate +EV opportunity: Kahleah Copper is projected for 1.1 3PM vs a line of 0.0, giving a OVER edge of 1.10. Based on recent form, opponent matchup, and game context."
Brittney Griner,ATL,wnba,PTS,CON@PHX,13.5,0.0,13.5,OVER,Brittney Griner shows OVER value at 0.0 PTS. TC projection: 13.5 — edge: 13.50. Strong conviction based on usage rate and defensive matchup.
Brittney Griner,ATL,wnba,AST,CON@PHX,2.7,0.0,2.7,OVER,"Strong +EV opportunity: Brittney Griner is projected for 2.7 AST vs a line of 0.0, giving a OVER edge of 2.70. Based on recent form, opponent matchup, and game context."
Brittney Griner,ATL,wnba,REB,CON@PHX,4.5,0.0,4.5,OVER,"Strong +EV opportunity: Brittney Griner is projected for 4.5 REB vs a line of 0.0, giving a OVER edge of 4.50. Based on recent form, opponent matchup, and game context."
Brittney Griner,ATL,wnba,P+A,CON@PHX,16.2,0.0,16.2,OVER,"Strong +EV opportunity: Brittney Griner is projected for 16.2 P+A vs a line of 0.0, giving a OVER edge of 16.20. Based on recent form, opponent matchup, and game context."
Brittney Griner,ATL,wnba,P+R,CON@PHX,18.0,0.0,18.0,OVER,"Strong +EV opportunity: Brittney Griner is projected for 18.0 P+R vs a line of 0.0, giving a OVER edge of 18.00. Based on recent form, opponent matchup, and game context."
Brittney Griner,ATL,wnba,R+A,CON@PHX,7.2,0.0,7.2,OVER,Brittney Griner shows OVER value at 0.0 R+A. TC projection: 7.2 — edge: 7.20. Strong conviction based on usage rate and defensive matchup.
Brittney Griner,ATL,wnba,P+R+A,CON@PHX,20.7,0.0,20.7,OVER,Brittney Griner shows OVER value at 0.0 P+R+A. TC projection: 20.7 — edge: 20.70. Strong conviction based on usage rate and defensive matchup.
Brittney Griner,ATL,wnba,STL,CON@PHX,0.9,0.0,0.9,OVER,Targeting Brittney Griner OVER 0.0 STL. Model projects 0.9 (0.90 edge). Recent trends and opponent weakness support this play.
Brittney Griner,ATL,wnba,BLK,CON@PHX,0.5,0.0,0.5,OVER,"Marginal +EV opportunity: Brittney Griner is projected for 0.5 BLK vs a line of 0.0, giving a OVER edge of 0.50. Based on recent form, opponent matchup, and game context."
Brittney Griner,ATL,wnba,3PM,CON@PHX,1.1,0.0,1.1,OVER,Brittney Griner shows OVER value at 0.0 3PM. TC projection: 1.1 — edge: 1.10. Moderate conviction based on usage rate and defensive matchup.
Marina Mabrey,CON,wnba,PTS,CON@PHX,13.5,0.0,13.5,OVER,Marina Mabrey shows OVER value at 0.0 PTS. TC projection: 13.5 — edge: 13.50. Strong conviction based on usage rate and defensive matchup.
Marina Mabrey,CON,wnba,AST,CON@PHX,2.7,0.0,2.7,OVER,"Strong +EV opportunity: Marina Mabrey is projected for 2.7 AST vs a line of 0.0, giving a OVER edge of 2.70. Based on recent form, opponent matchup, and game context."
Marina Mabrey,CON,wnba,REB,CON@PHX,4.5,0.0,4.5,OVER,Marina Mabrey shows OVER value at 0.0 REB. TC projection: 4.5 — edge: 4.50. Strong conviction based on usage rate and defensive matchup.
Marina Mabrey,CON,wnba,P+A,CON@PHX,16.2,0.0,16.2,OVER,Targeting Marina Mabrey OVER 0.0 P+A. Model projects 16.2 (16.20 edge). Recent trends and opponent weakness support this play.
Marina Mabrey,CON,wnba,P+R,CON@PHX,18.0,0.0,18.0,OVER,Targeting Marina Mabrey OVER 0.0 P+R. Model projects 18.0 (18.00 edge). Recent trends and opponent weakness support this play.
Marina Mabrey,CON,wnba,R+A,CON@PHX,7.2,0.0,7.2,OVER,Targeting Marina Mabrey OVER 0.0 R+A. Model projects 7.2 (7.20 edge). Recent trends and opponent weakness support this play.
Marina Mabrey,CON,wnba,P+R+A,CON@PHX,20.7,0.0,20.7,OVER,Targeting Marina Mabrey OVER 0.0 P+R+A. Model projects 20.7 (20.70 edge). Recent trends and opponent weakness support this play.
Marina Mabrey,CON,wnba,STL,CON@PHX,0.9,0.0,0.9,OVER,"Marginal +EV opportunity: Marina Mabrey is projected for 0.9 STL vs a line of 0.0, giving a OVER edge of 0.90. Based on recent form, opponent matchup, and game context."
Marina Mabrey,CON,wnba,BLK,CON@PHX,0.5,0.0,0.5,OVER,"Marginal +EV opportunity: Marina Mabrey is projected for 0.5 BLK vs a line of 0.0, giving a OVER edge of 0.50. Based on recent form, opponent matchup, and game context."
Marina Mabrey,CON,wnba,3PM,CON@PHX,1.1,0.0,1.1,OVER,"Moderate +EV opportunity: Marina Mabrey is projected for 1.1 3PM vs a line of 0.0, giving a OVER edge of 1.10. Based on recent form, opponent matchup, and game context."
DeWanna Bonner,CON,wnba,PTS,CON@PHX,13.5,0.0,13.5,OVER,DeWanna Bonner shows OVER value at 0.0 PTS. TC projection: 13.5 — edge: 13.50. Strong conviction based on usage rate and defensive matchup.
DeWanna Bonner,CON,wnba,AST,CON@PHX,2.7,0.0,2.7,OVER,Targeting DeWanna Bonner OVER 0.0 AST. Model projects 2.7 (2.70 edge). Recent trends and opponent weakness support this play.
DeWanna Bonner,CON,wnba,REB,CON@PHX,4.5,0.0,4.5,OVER,"Strong +EV opportunity: DeWanna Bonner is projected for 4.5 REB vs a line of 0.0, giving a OVER edge of 4.50. Based on recent form, opponent matchup, and game context."
DeWanna Bonner,CON,wnba,P+A,CON@PHX,16.2,0.0,16.2,OVER,DeWanna Bonner shows OVER value at 0.0 P+A. TC projection: 16.2 — edge: 16.20. Strong conviction based on usage rate and defensive matchup.
DeWanna Bonner,CON,wnba,P+R,CON@PHX,18.0,0.0,18.0,OVER,"Strong +EV opportunity: DeWanna Bonner is projected for 18.0 P+R vs a line of 0.0, giving a OVER edge of 18.00. Based on recent form, opponent matchup, and game context."
DeWanna Bonner,CON,wnba,R+A,CON@PHX,7.2,0.0,7.2,OVER,"Strong +EV opportunity: DeWanna Bonner is projected for 7.2 R+A vs a line of 0.0, giving a OVER edge of 7.20. Based on recent form, opponent matchup, and game context."
DeWanna Bonner,CON,wnba,P+R+A,CON@PHX,20.7,0.0,20.7,OVER,Targeting DeWanna Bonner OVER 0.0 P+R+A. Model projects 20.7 (20.70 edge). Recent trends and opponent weakness support this play.
DeWanna Bonner,CON,wnba,STL,CON@PHX,0.9,0.0,0.9,OVER,"Marginal +EV opportunity: DeWanna Bonner is projected for 0.9 STL vs a line of 0.0, giving a OVER edge of 0.90. Based on recent form, opponent matchup, and game context."
DeWanna Bonner,CON,wnba,BLK,CON@PHX,0.5,0.0,0.5,OVER,Targeting DeWanna Bonner OVER 0.0 BLK. Model projects 0.5 (0.50 edge). Recent trends and opponent weakness support this play.
DeWanna Bonner,CON,wnba,3PM,CON@PHX,1.1,0.0,1.1,OVER,DeWanna Bonner shows OVER value at 0.0 3PM. TC projection: 1.1 — edge: 1.10. Moderate conviction based on usage rate and defensive matchup.
Diana Taurasi,PHX,wnba,PTS,CON@PHX,13.5,0.0,13.5,OVER,"Strong +EV opportunity: Diana Taurasi is projected for 13.5 PTS vs a line of 0.0, giving a OVER edge of 13.50. Based on recent form, opponent matchup, and game context."
Diana Taurasi,PHX,wnba,AST,CON@PHX,2.7,0.0,2.7,OVER,Diana Taurasi shows OVER value at 0.0 AST. TC projection: 2.7 — edge: 2.70. Strong conviction based on usage rate and defensive matchup.
Diana Taurasi,PHX,wnba,REB,CON@PHX,4.5,0.0,4.5,OVER,Diana Taurasi shows OVER value at 0.0 REB. TC projection: 4.5 — edge: 4.50. Strong conviction based on usage rate and defensive matchup.
Diana Taurasi,PHX,wnba,P+A,CON@PHX,16.2,0.0,16.2,OVER,Diana Taurasi shows OVER value at 0.0 P+A. TC projection: 16.2 — edge: 16.20. Strong conviction based on usage rate and defensive matchup.
Diana Taurasi,PHX,wnba,P+R,CON@PHX,18.0,0.0,18.0,OVER,"Strong +EV opportunity: Diana Taurasi is projected for 18.0 P+R vs a line of 0.0, giving a OVER edge of 18.00. Based on recent form, opponent matchup, and game context."
Diana Taurasi,PHX,wnba,R+A,CON@PHX,7.2,0.0,7.2,OVER,"Strong +EV opportunity: Diana Taurasi is projected for 7.2 R+A vs a line of 0.0, giving a OVER edge of 7.20. Based on recent form, opponent matchup, and game context."
Diana Taurasi,PHX,wnba,P+R+A,CON@PHX,20.7,0.0,20.7,OVER,"Strong +EV opportunity: Diana Taurasi is projected for 20.7 P+R+A vs a line of 0.0, giving a OVER edge of 20.70. Based on recent form, opponent matchup, and game context."
Diana Taurasi,PHX,wnba,STL,CON@PHX,0.9,0.0,0.9,OVER,"Marginal +EV opportunity: Diana Taurasi is projected for 0.9 STL vs a line of 0.0, giving a OVER edge of 0.90. Based on recent form, opponent matchup, and game context."
Diana Taurasi,PHX,wnba,BLK,CON@PHX,0.5,0.0,0.5,OVER,"Marginal +EV opportunity: Diana Taurasi is projected for 0.5 BLK vs a line of 0.0, giving a OVER edge of 0.50. Based on recent form, opponent matchup, and game context."
Diana Taurasi,PHX,wnba,3PM,CON@PHX,1.1,0.0,1.1,OVER,"Moderate +EV opportunity: Diana Taurasi is projected for 1.1 3PM vs a line of 0.0, giving a OVER edge of 1.10. Based on recent form, opponent matchup, and game context."
Alyssa Thomas,CON,wnba,PTS,CON@PHX,13.5,0.0,13.5,OVER,"Strong +EV opportunity: Alyssa Thomas is projected for 13.5 PTS vs a line of 0.0, giving a OVER edge of 13.50. Based on recent form, opponent matchup, and game context."
Alyssa Thomas,CON,wnba,AST,CON@PHX,2.7,0.0,2.7,OVER,"Strong +EV opportunity: Alyssa Thomas is projected for 2.7 AST vs a line of 0.0, giving a OVER edge of 2.70. Based on recent form, opponent matchup, and game context."
Alyssa Thomas,CON,wnba,REB,CON@PHX,4.5,0.0,4.5,OVER,Targeting Alyssa Thomas OVER 0.0 REB. Model projects 4.5 (4.50 edge). Recent trends and opponent weakness support this play.
Alyssa Thomas,CON,wnba,P+A,CON@PHX,16.2,0.0,16.2,OVER,Alyssa Thomas shows OVER value at 0.0 P+A. TC projection: 16.2 — edge: 16.20. Strong conviction based on usage rate and defensive matchup.
Alyssa Thomas,CON,wnba,P+R,CON@PHX,18.0,0.0,18.0,OVER,Alyssa Thomas shows OVER value at 0.0 P+R. TC projection: 18.0 — edge: 18.00. Strong conviction based on usage rate and defensive matchup.
Alyssa Thomas,CON,wnba,R+A,CON@PHX,7.2,0.0,7.2,OVER,"Strong +EV opportunity: Alyssa Thomas is projected for 7.2 R+A vs a line of 0.0, giving a OVER edge of 7.20. Based on recent form, opponent matchup, and game context."
Alyssa Thomas,CON,wnba,P+R+A,CON@PHX,20.7,0.0,20.7,OVER,Targeting Alyssa Thomas OVER 0.0 P+R+A. Model projects 20.7 (20.70 edge). Recent trends and opponent weakness support this play.
Alyssa Thomas,CON,wnba,STL,CON@PHX,0.9,0.0,0.9,OVER,Targeting Alyssa Thomas OVER 0.0 STL. Model projects 0.9 (0.90 edge). Recent trends and opponent weakness support this play.
Alyssa Thomas,CON,wnba,BLK,CON@PHX,0.5,0.0,0.5,OVER,Alyssa Thomas shows OVER value at 0.0 BLK. TC projection: 0.5 — edge: 0.50. Marginal conviction based on usage rate and defensive matchup.
Alyssa Thomas,CON,wnba,3PM,CON@PHX,1.1,0.0,1.1,OVER,Alyssa Thomas shows OVER value at 0.0 3PM. TC projection: 1.1 — edge: 1.10. Moderate conviction based on usage rate and defensive matchup.
Brionna Jones,CON,wnba,PTS,CON@PHX,13.5,0.0,13.5,OVER,Targeting Brionna Jones OVER 0.0 PTS. Model projects 13.5 (13.50 edge). Recent trends and opponent weakness support this play.
Brionna Jones,CON,wnba,AST,CON@PHX,2.7,0.0,2.7,OVER,"Strong +EV opportunity: Brionna Jones is projected for 2.7 AST vs a line of 0.0, giving a OVER edge of 2.70. Based on recent form, opponent matchup, and game context."
Brionna Jones,CON,wnba,REB,CON@PHX,4.5,0.0,4.5,OVER,Targeting Brionna Jones OVER 0.0 REB. Model projects 4.5 (4.50 edge). Recent trends and opponent weakness support this play.
Brionna Jones,CON,wnba,P+A,CON@PHX,16.2,0.0,16.2,OVER,Targeting Brionna Jones OVER 0.0 P+A. Model projects 16.2 (16.20 edge). Recent trends and opponent weakness support this play.
Brionna Jones,CON,wnba,P+R,CON@PHX,18.0,0.0,18.0,OVER,Targeting Brionna Jones OVER 0.0 P+R. Model projects 18.0 (18.00 edge). Recent trends and opponent weakness support this play.
Brionna Jones,CON,wnba,R+A,CON@PHX,7.2,0.0,7.2,OVER,Brionna Jones shows OVER value at 0.0 R+A. TC projection: 7.2 — edge: 7.20. Strong conviction based on usage rate and defensive matchup.
Brionna Jones,CON,wnba,P+R+A,CON@PHX,20.7,0.0,20.7,OVER,Brionna Jones shows OVER value at 0.0 P+R+A. TC projection: 20.7 — edge: 20.70. Strong conviction based on usage rate and defensive matchup.
Brionna Jones,CON,wnba,STL,CON@PHX,0.9,0.0,0.9,OVER,"Marginal +EV opportunity: Brionna Jones is projected for 0.9 STL vs a line of 0.0, giving a OVER edge of 0.90. Based on recent form, opponent matchup, and game context."
Brionna Jones,CON,wnba,BLK,CON@PHX,0.5,0.0,0.5,OVER,Brionna Jones shows OVER value at 0.0 BLK. TC projection: 0.5 — edge: 0.50. Marginal conviction based on usage rate and defensive matchup.
Brionna Jones,CON,wnba,3PM,CON@PHX,1.1,0.0,1.1,OVER,"Moderate +EV opportunity: Brionna Jones is projected for 1.1 3PM vs a line of 0.0, giving a OVER edge of 1.10. Based on recent form, opponent matchup, and game context."
Arike Ogunbowale,DAL,wnba,PTS,LA@DAL,13.5,0.0,13.5,OVER,Targeting Arike Ogunbowale OVER 0.0 PTS. Model projects 13.5 (13.50 edge). Recent trends and opponent weakness support this play.
Arike Ogunbowale,DAL,wnba,AST,LA@DAL,2.7,0.0,2.7,OVER,Targeting Arike Ogunbowale OVER 0.0 AST. Model projects 2.7 (2.70 edge). Recent trends and opponent weakness support this play.
Arike Ogunbowale,DAL,wnba,REB,LA@DAL,4.5,0.0,4.5,OVER,Targeting Arike Ogunbowale OVER 0.0 REB. Model projects 4.5 (4.50 edge). Recent trends and opponent weakness support this play.
Arike Ogunbowale,DAL,wnba,P+A,LA@DAL,16.2,0.0,16.2,OVER,"Strong +EV opportunity: Arike Ogunbowale is projected for 16.2 P+A vs a line of 0.0, giving a OVER edge of 16.20. Based on recent form, opponent matchup, and game context."
Arike Ogunbowale,DAL,wnba,P+R,LA@DAL,18.0,0.0,18.0,OVER,Targeting Arike Ogunbowale OVER 0.0 P+R. Model projects 18.0 (18.00 edge). Recent trends and opponent weakness support this play.
Arike Ogunbowale,DAL,wnba,R+A,LA@DAL,7.2,0.0,7.2,OVER,"Strong +EV opportunity: Arike Ogunbowale is projected for 7.2 R+A vs a line of 0.0, giving a OVER edge of 7.20. Based on recent form, opponent matchup, and game context."
Arike Ogunbowale,DAL,wnba,P+R+A,LA@DAL,20.7,0.0,20.7,OVER,"Strong +EV opportunity: Arike Ogunbowale is projected for 20.7 P+R+A vs a line of 0.0, giving a OVER edge of 20.70. Based on recent form, opponent matchup, and game context."
Arike Ogunbowale,DAL,wnba,STL,LA@DAL,0.9,0.0,0.9,OVER,Arike Ogunbowale shows OVER value at 0.0 STL. TC projection: 0.9 — edge: 0.90. Marginal conviction based on usage rate and defensive matchup.
Arike Ogunbowale,DAL,wnba,BLK,LA@DAL,0.5,0.0,0.5,OVER,"Marginal +EV opportunity: Arike Ogunbowale is projected for 0.5 BLK vs a line of 0.0, giving a OVER edge of 0.50. Based on recent form, opponent matchup, and game context."
Arike Ogunbowale,DAL,wnba,3PM,LA@DAL,1.1,0.0,1.1,OVER,Arike Ogunbowale shows OVER value at 0.0 3PM. TC projection: 1.1 — edge: 1.10. Moderate conviction based on usage rate and defensive matchup.
Kelsey Plum,LA,wnba,PTS,LA@DAL,13.5,0.0,13.5,OVER,Kelsey Plum shows OVER value at 0.0 PTS. TC projection: 13.5 — edge: 13.50. Strong conviction based on usage rate and defensive matchup.
Kelsey Plum,LA,wnba,AST,LA@DAL,2.7,0.0,2.7,OVER,"Strong +EV opportunity: Kelsey Plum is projected for 2.7 AST vs a line of 0.0, giving a OVER edge of 2.70. Based on recent form, opponent matchup, and game context."
Kelsey Plum,LA,wnba,REB,LA@DAL,4.5,0.0,4.5,OVER,"Strong +EV opportunity: Kelsey Plum is projected for 4.5 REB vs a line of 0.0, giving a OVER edge of 4.50. Based on recent form, opponent matchup, and game context."
Kelsey Plum,LA,wnba,P+A,LA@DAL,16.2,0.0,16.2,OVER,"Strong +EV opportunity: Kelsey Plum is projected for 16.2 P+A vs a line of 0.0, giving a OVER edge of 16.20. Based on recent form, opponent matchup, and game context."
Kelsey Plum,LA,wnba,P+R,LA@DAL,18.0,0.0,18.0,OVER,Kelsey Plum shows OVER value at 0.0 P+R. TC projection: 18.0 — edge: 18.00. Strong conviction based on usage rate and defensive matchup.
Kelsey Plum,LA,wnba,R+A,LA@DAL,7.2,0.0,7.2,OVER,"Strong +EV opportunity: Kelsey Plum is projected for 7.2 R+A vs a line of 0.0, giving a OVER edge of 7.20. Based on recent form, opponent matchup, and game context."
